n,epsilon,dd,hh,Qsc_MACRS,inv_C_start,inv_C_end,invC_sum,FOMS,FOMS_norm_n,FOMS_norm_ne,logQ,logInvC,logFOMS,logFOMS_norm_n,logFOMS_norm_ne
4,5,1.0000000000e+00,3.9062500000e-03,5.4826700000e-10,2.1296673152e+10,1.6855100000e+11,1.8984767315e+11,1.2135170000e-03,3.0337925000e-04,6.0675850000e-05,-1.8522015787e+01,1.1278405279e+01,-2.9159541353e+00,-3.5180141266e+00,-4.2169841310e+00
4,5,1.0000000000e+00,7.8125000000e-03,5.2521800000e-10,4.1368476368e+10,2.1379800000e+11,2.5516647637e+11,1.4967850000e-03,3.7419625000e-04,7.4839250000e-05,-1.8559320797e+01,1.1406823616e+01,-2.8248405778e+00,-3.4269005691e+00,-4.1258705734e+00
4,5,1.0000000000e+00,1.5625000000e-02,4.8418800000e-10,7.8801097887e+10,2.6027800000e+11,3.3907909789e+11,1.6903830000e-03,4.2259575000e-04,8.4519150000e-05,-1.8629971956e+01,1.1530301019e+01,-2.7720148836e+00,-3.3740748749e+00,-4.0730448793e+00
4,5,1.0000000000e+00,3.1250000000e-02,4.1608100000e-10,1.4534200000e+11,3.1536300000e+11,4.6070500000e+11,1.6960370000e-03,4.2400925000e-04,8.4801850000e-05,-1.8761644231e+01,1.1663422926e+01,-2.7705646776e+00,-3.3726246689e+00,-4.0715946733e+00
4,5,1.0000000000e+00,6.2500000000e-02,3.1740900000e-10,2.5716400000e+11,3.9554200000e+11,6.5270600000e+11,1.3983350000e-03,3.4958375000e-04,6.9916750000e-05,-1.8996761526e+01,1.1814717605e+01,-2.8543887719e+00,-3.4564487632e+00,-4.1554187676e+00
4,5,1.0000000000e+00,1.2500000000e-01,1.9431800000e-10,4.3051700000e+11,5.1798200000e+11,9.4849900000e+11,7.6158400000e-04,1.9039600000e-04,3.8079200000e-05,-1.9422973936e+01,1.1977036877e+01,-3.1182821886e+00,-3.7203421799e+00,-4.4193121842e+00
4,5,1.0000000000e+00,2.5000000000e-01,8.0325500000e-11,6.7400900000e+11,7.0957100000e+11,1.3835800000e+12,1.8983100000e-04,4.7457750000e-05,9.4915500000e-06,-2.0190293125e+01,1.2141004276e+01,-3.7216328645e+00,-4.3236928558e+00,-5.0226628601e+00
4,5,1.0000000000e+00,5.0000000000e-01,1.7101900000e-11,9.7637500000e+11,9.8323100000e+11,1.9596060000e+12,1.2187500000e-05,3.0468750000e-06,6.0937500000e-07,-2.1533911275e+01,1.2292168761e+01,-4.9140853713e+00,-5.5161453626e+00,-6.2151153670e+00
4,5,1.0000000000e+00,1.0000000000e+00,1.2505500000e-12,1.2884600000e+12,1.2888600000e+12,2.5773200000e+12,8.5709300000e-08,2.1427325000e-08,4.2854650000e-09,-2.3805797879e+01,1.2411168344e+01,-7.0669720518e+00,-7.6690320432e+00,-8.3680020475e+00
4,7,3.1250000000e-02,3.9062500000e-03,2.8009100000e-09,3.2251164890e+09,7.1512504277e+10,7.4737620766e+10,1.2467891000e-02,3.1169727500e-03,4.4528182143e-04,-1.7105401692e+01,1.0873539268e+01,-1.9042070032e+00,-2.5062669945e+00,-3.3513650345e+00
4,7,3.1250000000e-02,7.8125000000e-03,2.7710900000e-09,6.4168967220e+09,1.0403600000e+11,1.1045289672e+11,1.8035802000e-02,4.5089505000e-03,6.4413578571e-04,-1.7114698738e+01,1.1043177110e+01,-1.7438645411e+00,-2.3459245324e+00,-3.1910225724e+00
4,7,3.1250000000e-02,1.5625000000e-02,2.7063200000e-09,1.2723672750e+10,1.3575900000e+11,1.4848267275e+11,2.3125406000e-02,5.7813515000e-03,8.2590735714e-04,-1.7135241706e+01,1.1171675776e+01,-1.6359106339e+00,-2.2379706252e+00,-3.0830686652e+00
4,7,3.1250000000e-02,3.1250000000e-02,2.5790500000e-09,2.5088591067e+10,1.6443900000e+11,1.8952759107e+11,2.6806969000e-02,6.7017422500e-03,9.5739175000e-04,-1.7177080476e+01,1.1277672443e+01,-1.5717522879e+00,-2.1738122792e+00,-3.0189103192e+00
4,7,3.1250000000e-02,6.2500000000e-02,2.3827200000e-09,4.9028915575e+10,2.0338100000e+11,2.5240991558e+11,3.0472440000e-02,7.6181100000e-03,1.0883014286e-03,-1.7245853980e+01,1.1402106412e+01,-1.5160927694e+00,-2.1181527607e+00,-2.9632508007e+00
4,7,3.1250000000e-02,1.2500000000e-01,2.0685000000e-09,9.4455363740e+10,2.5349300000e+11,3.4794836374e+11,3.1657958000e-02,7.9144895000e-03,1.1306413571e-03,-1.7368688950e+01,1.1541514799e+01,-1.4995171014e+00,-2.1015770927e+00,-2.9466751328e+00
4,7,3.1250000000e-02,2.5000000000e-01,1.6335300000e-09,1.7809100000e+11,3.3064400000e+11,5.0873500000e+11,2.8866932000e-02,7.2167330000e-03,1.0309618571e-03,-1.7573745770e+01,1.1706491617e+01,-1.5395993708e+00,-2.1416593622e+00,-2.9867574022e+00
4,7,3.1250000000e-02,5.0000000000e-01,1.1358300000e-09,3.2458700000e+11,4.5834300000e+11,7.8293000000e+11,2.1478440000e-02,5.3696100000e-03,7.6708714286e-04,-1.7889373329e+01,1.1893722935e+01,-1.6679972651e+00,-2.2700572564e+00,-3.1151552964e+00
4,7,3.1250000000e-02,1.0000000000e+00,6.9165800000e-10,5.5901100000e+11,6.6436300000e+11,1.2233740000e+12,1.2445093000e-02,3.1112732500e-03,4.4446760714e-04,-1.8320217191e+01,1.2087559246e+01,-1.9050018536e+00,-2.5070618450e+00,-3.3521598850e+00
4,7,6.2500000000e-02,3.9062500000e-03,2.3715900000e-09,3.7941585110e+09,7.7428550791e+10,8.1222709302e+10,9.7143370000e-03,2.4285842500e-03,3.4694060714e-04,-1.7249920779e+01,1.0909677472e+01,-2.0125868345e+00,-2.6146468258e+00,-3.4597448658e+00
4,7,6.2500000000e-02,7.8125000000e-03,2.3450700000e-09,7.5399417250e+09,1.1194200000e+11,1.1948194172e+11,1.3972451000e-02,3.4931127500e-03,4.9901610714e-04,-1.7259688378e+01,1.1077302272e+01,-1.8547274047e+00,-2.4567873961e+00,-3.3018854361e+00
4,7,6.2500000000e-02,1.5625000000e-02,2.2878500000e-09,1.4932096663e+10,1.4658500000e+11,1.6151709666e+11,1.7977531000e-02,4.4943827500e-03,6.4205467857e-04,-1.7281144906e+01,1.1208218499e+01,-1.7452699537e+00,-2.3473299450e+00,-3.1924279850e+00
4,7,6.2500000000e-02,3.1250000000e-02,2.1793200000e-09,2.9352985838e+10,1.7908600000e+11,2.0843898584e+11,2.1051325000e-02,5.2628312500e-03,7.5183303571e-04,-1.7323357991e+01,1.1318978951e+01,-1.6767205639e+00,-2.2787805552e+00,-3.1238785952e+00
4,7,6.2500000000e-02,6.2500000000e-02,2.0047200000e-09,5.7117586905e+10,2.2079300000e+11,2.7791058690e+11,2.3750264000e-02,5.9375660000e-03,8.4822371429e-04,-1.7395892554e+01,1.1443905091e+01,-1.6243315585e+00,-2.2263915499e+00,-3.0714895899e+00
4,7,6.2500000000e-02,1.2500000000e-01,1.7271400000e-09,1.0936900000e+11,2.7557800000e+11,3.8494700000e+11,2.4418193000e-02,6.1045482500e-03,8.7207832143e-04,-1.7525344915e+01,1.1585400939e+01,-1.6122864779e+00,-2.2143464693e+00,-3.0594445093e+00
4,7,6.2500000000e-02,2.5000000000e-01,1.3278900000e-09,2.0430800000e+11,3.5610500000e+11,5.6041300000e+11,2.1013167000e-02,5.2532917500e-03,7.5047025000e-04,-1.7753675799e+01,1.1748508201e+01,-1.6775084880e+00,-2.2795684793e+00,-3.1246665193e+00
4,7,6.2500000000e-02,5.0000000000e-01,8.7354200000e-10,3.6681500000e+11,4.8920800000e+11,8.5602300000e+11,1.3890240000e-02,3.4725600000e-03,4.9608000000e-04,-1.8117432419e+01,1.1932485434e+01,-1.8572902503e+00,-2.4593502416e+00,-3.3044482817e+00
4,7,6.2500000000e-02,1.0000000000e+00,4.7858700000e-10,6.2024000000e+11,7.0390300000e+11,1.3241430000e+12,6.4492990000e-03,1.6123247500e-03,2.3033210714e-04,-1.8640078205e+01,1.2121934889e+01,-2.1904874880e+00,-2.7925474793e+00,-3.6376455193e+00
4,7,1.2500000000e-01,3.9062500000e-03,1.8141300000e-09,4.9263509080e+09,8.7457957439e+10,9.2384308347e+10,6.4653200000e-03,1.6163300000e-03,2.3090428571e-04,-1.7482663190e+01,1.0965598212e+01,-2.1894099749e+00,-2.7914699662e+00,-3.6365680063e+00
4,7,1.2500000000e-01,7.8125000000e-03,1.7906500000e-09,9.7723007620e+09,1.2500200000e+11,1.3477430076e+11,9.1893340000e-03,2.2973335000e-03,3.2819050000e-04,-1.7493978586e+01,1.1129607087e+01,-2.0367159631e+00,-2.6387759544e+00,-3.4838739945e+00
4,7,1.2500000000e-01,1.5625000000e-02,1.7431800000e-09,1.9278747329e+10,1.6286700000e+11,1.8214574733e+11,1.1769481000e-02,2.9423702500e-03,4.2033860714e-04,-1.7517315531e+01,1.1260419036e+01,-1.9292426879e+00,-2.5313026792e+00,-3.3764007192e+00
4,7,1.2500000000e-01,3.1250000000e-02,1.6524100000e-09,3.7696212111e+10,1.9961600000e+11,2.3731221211e+11,1.3778866000e-02,3.4447165000e-03,4.9210235714e-04,-1.7563764371e+01,1.1375320088e+01,-1.8607865234e+00,-2.4628465147e+00,-3.3079445547e+00
4,7,1.2500000000e-01,6.2500000000e-02,1.5042000000e-09,7.2750356643e+10,2.4553800000e+11,3.1828835664e+11,1.5313991000e-02,3.8284977500e-03,5.4692825000e-04,-1.7645388831e+01,1.1502820752e+01,-1.8149116125e+00,-2.4169716038e+00,-3.2620696438e+00
4,7,1.2500000000e-01,1.2500000000e-01,1.2616700000e-09,1.3748800000e+11,3.0388400000e+11,4.4137200000e+11,1.4940126000e-02,3.7350315000e-03,5.3357592857e-04,-1.7798108447e+01,1.1644804779e+01,-1.8256457398e+00,-2.4277057311e+00,-3.2728037712e+00
4,7,1.2500000000e-01,2.5000000000e-01,9.2511600000e-10,2.5117500000e+11,3.9176500000e+11,6.4294000000e+11,1.1700886000e-02,2.9252215000e-03,4.1788878571e-04,-1.8067607616e+01,1.1808170446e+01,-1.9317812519e+00,-2.5338412432e+00,-3.3789392832e+00
4,7,1.2500000000e-01,5.0000000000e-01,5.5102900000e-10,4.3838900000e+11,5.3680000000e+11,9.7518900000e+11,6.2964070000e-03,1.5741017500e-03,2.2487167857e-04,-1.8517651088e+01,1.1989088794e+01,-2.2009072069e+00,-2.8029671983e+00,-3.6480652383e+00
4,7,1.2500000000e-01,1.0000000000e+00,2.5561900000e-10,7.1530700000e+11,7.6905300000e+11,1.4843600000e+12,2.0624360000e-03,5.1560900000e-04,7.3658428571e-05,-1.9184813737e+01,1.2171539243e+01,-2.6856195193e+00,-3.2876795106e+00,-4.1327775506e+00
4,7,2.5000000000e-01,3.9062500000e-03,1.2304500000e-09,7.1770543530e+09,1.0456900000e+11,1.1174605435e+11,3.5976570000e-03,8.9941425000e-04,1.2848775000e-04,-1.7819872059e+01,1.1048232198e+01,-2.4439802446e+00,-3.0460402359e+00,-3.8911382759e+00
4,7,2.5000000000e-01,7.8125000000e-03,1.2103700000e-09,1.4182486326e+10,1.4554100000e+11,1.5972348633e+11,4.9757940000e-03,1.2439485000e-03,1.7770692857e-04,-1.7834163698e+01,1.1203368781e+01,-2.3031376079e+00,-2.9051975993e+00,-3.7502956393e+00
4,7,2.5000000000e-01,1.5625000000e-02,1.1708900000e-09,2.7808247550e+10,1.8648500000e+11,2.1429324755e+11,6.2473820000e-03,1.5618455000e-03,2.2312078571e-04,-1.7862967806e+01,1.1331008486e+01,-2.2043019380e+00,-2.8063619294e+00,-3.6514599694e+00
4,7,2.5000000000e-01,3.1250000000e-02,1.0970300000e-09,5.3815233844e+10,2.2712300000e+11,2.8093823384e+11,7.1896360000e-03,1.7974090000e-03,2.5677271429e-04,-1.7919562992e+01,1.1448610848e+01,-2.1432930967e+00,-2.7453530880e+00,-3.5904511281e+00
4,7,2.5000000000e-01,6.2500000000e-02,9.7100900000e-10,1.0224800000e+11,2.7670700000e+11,3.7895500000e+11,7.5978320000e-03,1.8994580000e-03,2.7135114286e-04,-1.8025553489e+01,1.1578587642e+01,-2.1193103136e+00,-2.7213703049e+00,-3.5664683450e+00
4,7,2.5000000000e-01,1.2500000000e-01,7.7711300000e-10,1.8797600000e+11,3.4308100000e+11,5.3105700000e+11,6.8197080000e-03,1.7049270000e-03,2.4356100000e-04,-1.8219031652e+01,1.1725141138e+01,-2.1662342202e+00,-2.7682942115e+00,-3.6133922515e+00
4,7,2.5000000000e-01,2.5000000000e-01,5.1978100000e-10,3.3116500000e+11,4.4590400000e+11,7.7706900000e+11,4.4643420000e-03,1.1160855000e-03,1.5944078571e-04,-1.8568359199e+01,1.1890459584e+01,-2.3502425428e+00,-2.9523025341e+00,-3.7974005741e+00
4,7,2.5000000000e-01,5.0000000000e-01,2.6475700000e-10,5.5117700000e+11,6.1608600000e+11,1.1672630000e+12,1.7398750000e-03,4.3496875000e-04,6.2138392857e-05,-1.9154305097e+01,1.2067168719e+01,-2.7594819522e+00,-3.3615419435e+00,-4.2066399835e+00
4,7,2.5000000000e-01,1.0000000000e+00,9.0682200000e-11,8.5054500000e+11,8.7413300000e+11,1.7246780000e+12,3.0158400000e-04,7.5396000000e-05,1.0770857143e-05,-2.0084955904e+01,1.2236708024e+01,-3.5205917029e+00,-4.1226516942e+00,-4.9677497343e+00
4,7,5.0000000000e-01,3.9062500000e-03,7.4525800000e-10,1.1616721989e+10,1.3093600000e+11,1.4255272199e+11,1.6836220000e-03,4.2090550000e-04,6.0129357143e-05,-1.8255386707e+01,1.1153975514e+01,-2.7737554079e+00,-3.3758153993e+00,-4.2209134393e+00
4,7,5.0000000000e-01,7.8125000000e-03,7.2716200000e-10,2.2811561443e+10,1.7366400000e+11,1.9647556144e+11,2.2091650000e-03,5.5229125000e-04,7.8898750000e-05,-1.8276737649e+01,1.1293308538e+01,-2.6557718460e+00,-3.2578318373e+00,-4.1029298773e+00
4,7,5.0000000000e-01,1.5625000000e-02,6.9358200000e-10,4.4273294167e+10,2.1733800000e+11,2.6161129417e+11,2.6761310000e-03,6.6903275000e-04,9.5576107143e-05,-1.8317804373e+01,1.1417656489e+01,-2.5724926311e+00,-3.1745526224e+00,-4.0196506625e+00
4,7,5.0000000000e-01,3.1250000000e-02,6.3191000000e-10,8.4219318548e+10,2.6208100000e+11,3.4630031855e+11,2.9404880000e-03,7.3512200000e-04,1.0501742857e-04,-1.8398689544e+01,1.1539452891e+01,-2.5315805886e+00,-3.1336405799e+00,-3.9787386199e+00
4,7,5.0000000000e-01,6.2500000000e-02,5.3192100000e-10,1.5527200000e+11,3.1910300000e+11,4.7437500000e+11,2.8541200000e-03,7.1353000000e-04,1.0193285714e-04,-1.8548305727e+01,1.1676121793e+01,-2.5445277712e+00,-3.1465877625e+00,-3.9916858025e+00
4,7,5.0000000000e-01,1.2500000000e-01,3.9048700000e-10,2.7424800000e+11,4.0347000000e+11,6.7771800000e+11,2.1974430000e-03,5.4936075000e-04,7.8480107143e-05,-1.8816786840e+01,1.1831049021e+01,-2.6580823814e+00,-3.2601423727e+00,-4.1052404127e+00
4,7,5.0000000000e-01,2.5000000000e-01,2.2325500000e-10,4.5819500000e+11,5.3592900000e+11,9.9412400000e+11,1.0536610000e-03,2.6341525000e-04,3.7630750000e-05,-1.9302397612e+01,1.1997440559e+01,-2.9772990945e+00,-3.5793590859e+00,-4.4244571259e+00
4,7,5.0000000000e-01,5.0000000000e-01,8.3958600000e-11,7.1527300000e+11,7.4507800000e+11,1.4603510000e+12,2.1889900000e-04,5.4724750000e-05,7.8178214286e-06,-2.0151869624e+01,1.2164457252e+01,-3.6597562224e+00,-4.2618162138e+00,-5.1069142538e+00
4,7,5.0000000000e-01,1.0000000000e+00,1.6900800000e-11,1.0270900000e+12,1.0326300000e+12,2.0597200000e+12,1.2510600000e-05,3.1276500000e-06,4.4680714286e-07,-2.1544185475e+01,1.2313808186e+01,-4.9027218613e+00,-5.5047818527e+00,-6.3498798927e+00
4,7,1.0000000000e+00,3.9062500000e-03,4.1206100000e-10,2.0295913962e+10,1.6415400000e+11,1.8444991396e+11,6.6597400000e-04,1.6649350000e-04,2.3784785714e-05,-1.8770076976e+01,1.1265878457e+01,-3.1765427256e+00,-3.7786027169e+00,-4.6237007569e+00
4,7,1.0000000000e+00,7.8125000000e-03,3.9561200000e-10,3.9456485894e+10,2.0927100000e+11,2.4872748589e+11,8.2779000000e-04,2.0694750000e-04,2.9563928571e-05,-1.8805461087e+01,1.1395723780e+01,-3.0820798243e+00,-3.6841398157e+00,-4.5292378557e+00
4,7,1.0000000000e+00,1.5625000000e-02,3.6611400000e-10,7.5223184151e+10,2.5491100000e+11,3.3013418415e+11,9.4097400000e-04,2.3524350000e-04,3.3606214286e-05,-1.8872767327e+01,1.1518690496e+01,-3.0264223764e+00,-3.6284823677e+00,-4.4735804077e+00
4,7,1.0000000000e+00,3.1250000000e-02,3.1661600000e-10,1.3888400000e+11,3.0808900000e+11,4.4697300000e+11,9.5280400000e-04,2.3820100000e-04,3.4028714286e-05,-1.8998934284e+01,1.1650281290e+01,-3.0209964283e+00,-3.6230564196e+00,-4.4681544596e+00
4,7,1.0000000000e+00,6.2500000000e-02,2.4419000000e-10,2.4595700000e+11,3.8484700000e+11,6.3080400000e+11,7.9984900000e-04,1.9996225000e-04,2.8566035714e-05,-1.9224544250e+01,1.1799894439e+01,-3.0969919938e+00,-3.6990519852e+00,-4.5441500252e+00
4,7,1.0000000000e+00,1.2500000000e-01,1.5232300000e-10,4.1195400000e+11,5.0113800000e+11,9.1309200000e+11,4.5050700000e-04,1.1262675000e-04,1.6089535714e-05,-1.9634469031e+01,1.1960514538e+01,-3.3462984565e+00,-3.9483584479e+00,-4.7934564879e+00
4,7,1.0000000000e+00,2.5000000000e-01,6.4880700000e-11,6.4493300000e+11,6.8232400000e+11,1.3272570000e+12,1.1880700000e-04,2.9701750000e-05,4.2431071429e-06,-2.0375768946e+01,1.2122955025e+01,-3.9251579704e+00,-4.5272179617e+00,-5.3723160017e+00
4,7,1.0000000000e+00,5.0000000000e-01,1.4333100000e-11,9.3432600000e+11,9.4188800000e+11,1.8762140000e+12,8.1963000000e-06,2.0490750000e-06,2.9272500000e-07,-2.1687319738e+01,1.2273282372e+01,-5.0863821540e+00,-5.6884421453e+00,-6.5335401853e+00
4,7,1.0000000000e+00,1.0000000000e+00,1.1274300000e-12,1.2346700000e+12,1.2351300000e+12,2.4698000000e+12,6.6756600000e-08,1.6689150000e-08,2.3841642857e-09,-2.3895820826e+01,1.2392661786e+01,-7.1755057906e+00,-7.7775657819e+00,-8.6226638220e+00
4,10,3.1250000000e-02,3.9062500000e-03,2.6049000000e-09,2.4347925970e+09,5.7846966374e+10,6.0281758971e+10,8.6980750000e-03,2.1745187500e-03,2.1745187500e-04,-1.7168417889e+01,1.0780185916e+01,-2.0605768519e+00,-2.6626368432e+00,-3.6626368432e+00
4,10,3.1250000000e-02,7.8125000000e-03,2.5811500000e-09,4.8497553980e+09,8.6848990514e+10,9.1698745912e+10,1.2991103000e-02,3.2477757500e-03,3.2477757500e-04,-1.7176373513e+01,1.0962363396e+01,-1.8863539739e+00,-2.4884139652e+00,-3.4884139652e+00
4,10,3.1250000000e-02,1.5625000000e-02,2.5287100000e-09,9.6339767080e+09,1.1606400000e+11,1.2569797671e+11,1.7091538000e-02,4.2728845000e-03,4.2728845000e-04,-1.7194201948e+01,1.1099328287e+01,-1.7672188551e+00,-2.3692788464e+00,-3.3692788464e+00
4,10,3.1250000000e-02,3.1250000000e-02,2.4247500000e-09,1.9055525025e+10,1.4266100000e+11,1.6171652502e+11,2.0218286000e-02,5.0545715000e-03,5.0545715000e-04,-1.7230666064e+01,1.1208754401e+01,-1.6942556644e+00,-2.2963156557e+00,-3.2963156557e+00
4,10,3.1250000000e-02,6.2500000000e-02,2.2663900000e-09,3.7433792801e+10,1.7881100000e+11,2.1624479280e+11,2.3619515000e-02,5.9048787500e-03,5.9048787500e-04,-1.7289330709e+01,1.1334945658e+01,-1.6267290244e+00,-2.2287890157e+00,-3.2287890157e+00
4,10,3.1250000000e-02,1.2500000000e-01,2.0092300000e-09,7.2719782010e+10,2.2383000000e+11,2.9654978201e+11,2.5457325000e-02,6.3643312500e-03,6.3643312500e-04,-1.7393940692e+01,1.1472097609e+01,-1.5941872330e+00,-2.1962472243e+00,-3.1962472243e+00
4,10,3.1250000000e-02,2.5000000000e-01,1.6405800000e-09,1.3890000000e+11,2.9078100000e+11,4.2968100000e+11,2.4592253000e-02,6.1480632500e-03,6.1480632500e-04,-1.7570005174e+01,1.1633146150e+01,-1.6092016819e+00,-2.2112616732e+00,-3.2112616732e+00
4,10,3.1250000000e-02,5.0000000000e-01,1.1874600000e-09,2.5810800000e+11,3.9826900000e+11,6.5637700000e+11,1.9681071000e-02,4.9202677500e-03,4.9202677500e-04,-1.7850762022e+01,1.1817153355e+01,-1.7059512719e+00,-2.3080112633e+00,-3.3080112633e+00
4,10,3.1250000000e-02,1.0000000000e+00,7.4467800000e-10,4.5723000000e+11,5.7275800000e+11,1.0299880000e+12,1.2145775000e-02,3.0364437500e-03,3.0364437500e-04,-1.8256062953e+01,1.2012832165e+01,-1.9155747684e+00,-2.5176347598e+00,-3.5176347598e+00
4,10,6.2500000000e-02,3.9062500000e-03,2.1011000000e-09,3.0052755150e+09,6.4601841149e+10,6.7607116664e+10,6.3466400000e-03,1.5866600000e-03,1.5866600000e-04,-1.7355106554e+01,1.0829992414e+01,-2.1974561354e+00,-2.7995161268e+00,-3.7995161268e+00
4,10,6.2500000000e-02,7.8125000000e-03,2.0812800000e-09,5.9778213040e+09,9.6365958017e+10,1.0234377932e+11,9.4271460000e-03,2.3567865000e-03,2.3567865000e-04,-1.7363338978e+01,1.1010061450e+01,-2.0256197669e+00,-2.6276797582e+00,-3.6276797582e+00
4,10,6.2500000000e-02,1.5625000000e-02,2.0375800000e-09,1.1858501802e+10,1.2956600000e+11,1.4142450180e+11,1.2485649000e-02,3.1214122500e-03,3.1214122500e-04,-1.7381770662e+01,1.1150524658e+01,-1.9035888782e+00,-2.5056488696e+00,-3.5056488696e+00
4,10,6.2500000000e-02,3.1250000000e-02,1.9543100000e-09,2.3372579332e+10,1.6082200000e+11,1.8419457933e+11,1.4959611000e-02,3.7399027500e-03,3.7399027500e-04,-1.7418013091e+01,1.1265276845e+01,-1.8250796994e+00,-2.4271396908e+00,-3.4271396908e+00
4,10,6.2500000000e-02,6.2500000000e-02,1.8192300000e-09,4.5692210382e+10,2.0017600000e+11,2.4586821038e+11,1.7303472000e-02,4.3258680000e-03,4.3258680000e-04,-1.7480224782e+01,1.1390702380e+01,-1.7618667455e+00,-2.3639267368e+00,-3.3639267368e+00
4,10,6.2500000000e-02,1.2500000000e-01,1.6001100000e-09,8.8128466009e+10,2.5002800000e+11,3.3815646601e+11,1.8410902000e-02,4.6027255000e-03,4.6027255000e-04,-1.7591700321e+01,1.1529117696e+01,-1.7349249337e+00,-2.3369849250e+00,-3.3369849250e+00
4,10,6.2500000000e-02,2.5000000000e-01,1.2710400000e-09,1.6642700000e+11,3.2006800000e+11,4.8649500000e+11,1.6713066000e-02,4.1782665000e-03,4.1782665000e-04,-1.7791681564e+01,1.1687078381e+01,-1.7769438718e+00,-2.3790038631e+00,-3.3790038631e+00
4,10,6.2500000000e-02,5.0000000000e-01,8.7102200000e-10,3.0348300000e+11,4.3304300000e+11,7.3652600000e+11,1.1882331000e-02,2.9705827500e-03,2.9705827500e-04,-1.8119941751e+01,1.1867188082e+01,-1.9250983539e+00,-2.5271583452e+00,-3.5271583452e+00
4,10,6.2500000000e-02,1.0000000000e+00,4.9247200000e-10,5.2498300000e+11,6.1741800000e+11,1.1424010000e+12,5.8916500000e-03,1.4729125000e-03,1.4729125000e-04,-1.8615236913e+01,1.2057818575e+01,-2.2297630608e+00,-2.8318230521e+00,-3.8318230521e+00
4,10,1.2500000000e-01,3.9062500000e-03,1.5141100000e-09,4.1397408070e+09,7.6239064646e+10,8.0378805453e+10,3.9184110000e-03,9.7960275000e-04,9.7960275000e-05,-1.7639685144e+01,1.0905141548e+01,-2.4068900130e+00,-3.0089500044e+00,-4.0089500044e+00
4,10,1.2500000000e-01,7.8125000000e-03,1.4973600000e-09,8.2186630330e+09,1.1197700000e+11,1.2019566303e+11,5.7305910000e-03,1.4326477500e-03,1.4326477500e-04,-1.7649347545e+01,1.1079888797e+01,-2.2418005866e+00,-2.8438605779e+00,-3.8438605779e+00
4,10,1.2500000000e-01,1.5625000000e-02,1.4634800000e-09,1.6235037821e+10,1.4938200000e+11,1.6561703782e+11,7.5428100000e-03,1.8857025000e-03,1.8857025000e-04,-1.7669226417e+01,1.1219105013e+01,-2.1224668318e+00,-2.7245268232e+00,-3.7245268232e+00
4,10,1.2500000000e-01,3.1250000000e-02,1.3968800000e-09,3.1816404459e+10,1.8527400000e+11,2.1709040446e+11,9.0077480000e-03,2.2519370000e-03,2.2519370000e-04,-1.7709681801e+01,1.1336640628e+01,-2.0453837721e+00,-2.6474437634e+00,-3.6474437634e+00
4,10,1.2500000000e-01,6.2500000000e-02,1.2865500000e-09,6.1629282318e+10,2.2895500000e+11,2.9058428232e+11,1.0227809000e-02,2.5569522500e-03,2.5569522500e-04,-1.7781146662e+01,1.1463272120e+01,-1.9902173908e+00,-2.5922773822e+00,-3.5922773822e+00
4,10,1.2500000000e-01,1.2500000000e-01,1.1006400000e-09,1.1710300000e+11,2.8195700000e+11,3.9906000000e+11,1.0279754000e-02,2.5699385000e-03,2.5699385000e-04,-1.7916709416e+01,1.1601038198e+01,-1.9880172781e+00,-2.5900772694e+00,-3.5900772694e+00
4,10,1.2500000000e-01,2.5000000000e-01,8.3399700000e-10,2.1546500000e+11,3.5932600000e+11,5.7479100000e+11,8.5014870000e-03,2.1253717500e-03,2.1253717500e-04,-1.8157671023e+01,1.1759509959e+01,-2.0705051049e+00,-2.6725650963e+00,-3.6725650963e+00
4,10,1.2500000000e-01,5.0000000000e-01,5.1774400000e-10,3.7987500000e+11,4.8476200000e+11,8.6463700000e+11,4.9285550000e-03,1.2321387500e-03,1.2321387500e-04,-1.8571769851e+01,1.1936833816e+01,-2.3072803926e+00,-2.9093403839e+00,-3.9093403839e+00
4,10,1.2500000000e-01,1.0000000000e+00,2.4867700000e-10,6.2942000000e+11,6.8925100000e+11,1.3186710000e+12,1.7340620000e-03,4.3351550000e-04,4.3351550000e-05,-1.9208728761e+01,1.2120136455e+01,-2.7609353787e+00,-3.3629953701e+00,-4.3629953701e+00
