n,E,dd,hh,inv_C_start,inv_C_end,Qsc_start,Qsc_end,Qsc_MACRS,Voc_MACRS,FOMS
16,1,0.25,0.015625,70463010444,1.07511E+11,7.16335E-10,2.3249E-09,1.60856E-09,199.4764761,0.039169394
16,1,0.25,0.03125,1.23908E+11,1.49668E+11,7.24639E-10,1.82687E-09,1.10223E-09,183.6355665,0.028270605
16,1,0.25,0.0625,2.11459E+11,2.23525E+11,7.41277E-10,1.34841E-09,6.07137E-10,144.6543213,0.013638373
16,1,0.25,0.125,3.51882E+11,3.54688E+11,7.64876E-10,1.02509E-09,2.60212E-10,94.44004861,0.004069364
16,1,0.25,0.25,5.67459E+11,5.67659E+11,7.88562E-10,8.71486E-10,8.29241E-11,47.2306131,0.000663925
16,1,0.25,0.5,8.64907E+11,8.64871E+11,8.10847E-10,8.26703E-10,1.58556E-11,13.68382503,3.69888E-05
16,1,0.25,1,1.20535E+12,1.20538E+12,8.56164E-10,8.57252E-10,1.08799E-12,1.330856099,2.42724E-07
16,1,0.5,0.00390625,24459917015,67983273540,1.17992E-09,3.04548E-09,1.86555E-09,178.1806027,0.027365712
16,1,0.5,0.0078125,45498947980,87576900610,1.18198E-09,2.77499E-09,1.59301E-09,189.2460661,0.028724452
16,1,0.5,0.015625,81954897118,1.16515E+11,1.18579E-09,2.39725E-09,1.21146E-09,182.1336999,0.024775792
16,1,0.5,0.03125,1.42937E+11,1.65044E+11,1.1937E-09,1.95577E-09,7.62061E-10,152.1630808,0.015213167
16,1,0.5,0.0625,2.42356E+11,2.51525E+11,1.2074E-09,1.56979E-09,3.62388E-10,102.2203635,0.005516776
16,1,0.5,0.125,4.00519E+11,4.02136E+11,1.22364E-09,1.33936E-09,1.15722E-10,48.51445935,0.000914274
16,1,0.5,0.25,6.38349E+11,6.38407E+11,1.23684E-09,1.25767E-09,2.08293E-11,13.36865099,4.71167E-05
16,1,0.5,0.5,9.53142E+11,9.53167E+11,1.25144E-09,1.25276E-09,1.3238E-12,1.292806138,2.84152E-07
16,1,0.5,1,1.29202E+12,1.29205E+12,1.29362E-09,1.29365E-09,3.36258E-14,0.084329208,2.48522E-10
16,1,1,0.00390625,31785681398,75436551100,1.76686E-09,3.08532E-09,1.31846E-09,176.5852099,0.015853935
16,1,1,0.0078125,58240725319,98050712118,1.76694E-09,2.84023E-09,1.07329E-09,175.5787972,0.015313877
16,1,1,0.015625,1.03534E+11,1.33393E+11,1.76766E-09,2.51517E-09,7.47508E-10,152.4926673,0.011260625
16,1,1,0.03125,1.78552E+11,1.95042E+11,1.76721E-09,2.17153E-09,4.04321E-10,108.0013399,0.00519481
16,1,1,0.0625,2.99525E+11,3.04623E+11,1.76726E-09,1.91084E-09,1.43587E-10,52.74872985,0.001059471
16,1,1,0.125,4.88783E+11,4.89305E+11,1.76723E-09,1.79365E-09,2.64203E-11,13.850271,5.80724E-05
16,1,1,0.25,7.61428E+11,7.61427E+11,1.76718E-09,1.7688E-09,1.62346E-12,1.234624157,3.41393E-07
16,1,1,0.5,1.09567E+12,1.09565E+12,1.76717E-09,1.76718E-09,1.0128E-14,0.013205488,1.91193E-11
16,1,1,1,1.41917E+12,1.41914E+12,1.76714E-09,1.76715E-09,9.9657E-15,0.03368002,2.39768E-11
16,2,0.03125,0.00390625,9383190653,49278026927,2.0689E-10,3.14518E-09,2.93828E-09,153.0467282,0.043077928
16,2,0.03125,0.0078125,18157009663,62906501170,2.07074E-10,2.92521E-09,2.71813E-09,180.2545605,0.050942708
16,2,0.03125,0.015625,34607471770,79782284449,2.07871E-10,2.5677E-09,2.35983E-09,197.6629186,0.054183057
16,2,0.03125,0.03125,64533389352,1.06017E+11,2.10391E-10,2.07529E-09,1.8649E-09,206.4391609,0.050452204
16,2,0.03125,0.0625,1.17529E+11,1.50689E+11,2.15013E-10,1.49312E-09,1.27811E-09,199.7271153,0.037268502
16,2,0.03125,0.125,2.0893E+11,2.32129E+11,2.21401E-10,9.6653E-10,7.45129E-10,178.1029689,0.020829363
16,2,0.03125,0.25,3.61466E+11,3.77911E+11,2.29639E-10,6.26084E-10,3.96444E-10,153.5971937,0.0098843
16,2,0.03125,0.5,5.97459E+11,6.09975E+11,2.39863E-10,4.45681E-10,2.05818E-10,128.5459496,0.004350557
16,2,0.03125,1,9.12515E+11,9.20928E+11,2.57586E-10,3.56829E-10,9.92426E-11,93.56248977,0.00153596
16,2,0.0625,0.00390625,9907734677,50278035504,3.90454E-10,3.15391E-09,2.76346E-09,154.7038701,0.039094415
16,2,0.0625,0.0078125,19140601267,64220600421,3.90553E-10,2.93994E-09,2.54939E-09,181.3291921,0.046084071
16,2,0.0625,0.015625,36433871958,81748720540,3.92175E-10,2.59488E-09,2.20271E-09,197.8398687,0.048773411
16,2,0.0625,0.03125,67785991744,1.09042E+11,3.95428E-10,2.12079E-09,1.72536E-09,204.4503012,0.04477415
16,2,0.0625,0.0625,1.23072E+11,1.55476E+11,3.99737E-10,1.56076E-09,1.16103E-09,193.464695,0.031937447
16,2,0.0625,0.125,2.18158E+11,2.40165E+11,4.06269E-10,1.05891E-09,6.52638E-10,165.6817191,0.016604792
16,2,0.0625,0.25,3.76191E+11,3.90608E+11,4.13504E-10,7.32179E-10,3.18675E-10,130.4387725,0.006623591
16,2,0.0625,0.5,6.18657E+11,6.27688E+11,4.20402E-10,5.5871E-10,1.38308E-10,90.61091385,0.002027921
16,2,0.0625,1,9.3831E+11,9.4241E+11,4.36482E-10,4.84617E-10,4.8135E-11,47.15258661,0.000370648
16,2,0.125,0.00390625,10942976936,52092885354,7.02413E-10,3.16948E-09,2.46707E-09,157.4208706,0.032633642
16,2,0.125,0.0078125,21095336261,66636654371,7.02068E-10,2.9644E-09,2.26233E-09,182.7270066,0.038193076
16,2,0.125,0.015625,40011702464,85189968248,7.03962E-10,2.63632E-09,1.93236E-09,196.4216372,0.039765197
16,2,0.125,0.03125,74023698209,1.14258E+11,7.03936E-10,2.18756E-09,1.48362E-09,197.8370654,0.035250846
16,2,0.125,0.0625,1.33647E+11,1.63786E+11,7.04945E-10,1.66074E-09,9.55794E-10,177.7928573,0.023111773
16,2,0.125,0.125,2.3552E+11,2.54323E+11,7.05776E-10,1.19974E-09,4.93965E-10,138.896767,0.010166355
16,2,0.125,0.25,4.03179E+11,4.13523E+11,7.02739E-10,9.06632E-10,2.03893E-10,91.58353947,0.002887926
16,2,0.125,0.5,6.55967E+11,6.60519E+11,6.96289E-10,7.60665E-10,6.43757E-11,45.69072456,0.000464063
16,2,0.125,1,9.81828E+11,9.82868E+11,7.05363E-10,7.17923E-10,1.25597E-11,13.07790565,2.63615E-05
16,2,0.25,0.00390625,12999047969,55403363264,1.17051E-09,3.19345E-09,2.02294E-09,161.7125193,0.023809774
16,2,0.25,0.0078125,24920080024,70839512215,1.16853E-09,3.0004E-09,1.83187E-09,183.4271655,0.027333014
16,2,0.25,0.015625,46893267223,91159676249,1.16704E-09,2.69606E-09,1.52902E-09,191.0457424,0.027452896
16,2,0.25,0.03125,85893975956,1.23199E+11,1.15979E-09,2.28136E-09,1.12157E-09,181.4427543,0.022372231
16,2,0.25,0.0625,1.53424E+11,1.78828E+11,1.15002E-09,1.81218E-09,6.62157E-10,147.6277022,0.012391
16,2,0.25,0.125,2.67376E+11,2.80791E+11,1.13365E-09,1.42628E-09,2.92632E-10,97.37621486,0.003992749
16,2,0.25,0.25,4.51167E+11,4.56435E+11,1.10818E-09,1.19684E-09,8.86574E-11,46.30355614,0.000606794
16,2,0.25,0.5,7.20396E+11,7.21496E+11,1.0824E-09,1.0969E-09,1.45041E-11,11.65583736,2.58006E-05
16,2,0.25,1,1.05403E+12,1.05412E+12,1.08275E-09,1.08383E-09,1.07472E-12,1.235505379,2.07115E-07
16,2,0.5,0.00390625,17011722356,60992782863,1.7561E-09,3.22582E-09,1.46972E-09,166.8772994,0.014331867
16,2,0.5,0.0078125,32316716638,77815555731,1.7517E-09,3.04839E-09,1.29669E-09,180.6028854,0.015750721
16,2,0.5,0.015625,59858680737,1.01307E+11,1.74157E-09,2.7763E-09,1.03473E-09,177.0104446,0.014677275
16,2,0.5,0.03125,1.07896E+11,1.39515E+11,1.72399E-09,2.41882E-09,6.94829E-10,151.4489775,0.010159937
16,2,0.5,0.0625,1.89415E+11,2.07716E+11,1.69524E-09,2.04709E-09,3.51843E-10,104.1063152,0.00418165
16,2,0.5,0.125,3.23926E+11,3.3078E+11,1.6535E-09,1.76819E-09,1.14693E-10,49.27157385,0.00073255
16,2,0.5,0.25,5.34376E+11,5.35741E+11,1.60571E-09,1.62469E-09,1.89797E-11,12.36046149,3.27887E-05
16,2,0.5,0.5,8.27957E+11,8.28005E+11,1.56514E-09,1.56509E-09,5.06755E-14,0.032866005,3.61711E-10
16,2,0.5,1,1.16603E+12,1.16606E+12,1.54812E-09,1.54816E-09,3.75172E-14,0.08778068,2.79205E-10
16,2,1,0.00390625,24709724748,69590108008,2.3424E-09,3.26391E-09,9.21502E-10,169.2554124,0.006811128
16,2,1,0.0078125,46057142493,89355020726,2.333E-09,3.10755E-09,7.74546E-10,170.2236096,0.006909835
16,2,1,0.015625,83589033949,1.19161E+11,2.31671E-09,2.88168E-09,5.64966E-10,149.7331943,0.005504566
16,2,1,0.03125,1.4731E+11,1.7026E+11,2.28685E-09,2.61107E-09,3.24222E-10,107.6868237,0.002839497
16,2,1,0.0625,2.52549E+11,2.62124E+11,2.2405E-09,2.36219E-09,1.21698E-10,53.35370814,0.00064836
16,2,1,0.125,4.2128E+11,4.23211E+11,2.18324E-09,2.20613E-09,2.28922E-11,13.90401191,3.76431E-05
16,2,1,0.25,6.72352E+11,6.72473E+11,2.12749E-09,2.12895E-09,1.45678E-12,1.236494181,2.42755E-07
16,2,1,0.5,9.9307E+11,9.93055E+11,2.07349E-09,2.07341E-09,8.92643E-14,0.119584498,1.3461E-09
16,2,1,1,1.3176E+12,1.31758E+12,2.01123E-09,2.01119E-09,3.67111E-14,0.086175512,3.02079E-10
16,3,0.03125,0.00390625,6553857136,42948336883,3.00388E-10,3.20803E-09,2.90764E-09,135.8106426,0.035597611
16,3,0.03125,0.0078125,12807446797,54902227008,3.00196E-10,3.02508E-09,2.72489E-09,162.239019,0.042762535
16,3,0.03125,0.015625,24755532739,68886839507,3.00547E-10,2.71429E-09,2.41374E-09,179.5386211,0.046405577
16,3,0.03125,0.03125,47079202845,90332927430,3.02407E-10,2.27368E-09,1.97128E-09,191.1513534,0.045418831
16,3,0.03125,0.0625,87886734827,1.26039E+11,3.05862E-10,1.71597E-09,1.41011E-09,189.3982167,0.036181247
16,3,0.03125,0.125,1.60766E+11,1.91076E+11,3.09677E-10,1.16448E-09,8.54801E-10,172.7187761,0.021867262
16,3,0.03125,0.25,2.87063E+11,3.10814E+11,3.13777E-10,7.75977E-10,4.622E-10,151.1106289,0.010863945
16,3,0.03125,0.5,4.91761E+11,5.10385E+11,3.18111E-10,5.55326E-10,2.37215E-10,126.9953788,0.004796566
16,3,0.03125,1,7.82655E+11,7.95166E+11,3.2853E-10,4.39356E-10,1.10826E-10,92.23520425,0.001648369
16,3,0.0625,0.00390625,7091855845,44284656600,5.53016E-10,3.21982E-09,2.6668E-09,138.6665354,0.031078593
16,3,0.0625,0.0078125,13833548640,56735822017,5.52222E-10,3.04571E-09,2.49349E-09,165.1617663,0.03732049
16,3,0.0625,0.015625,26693869569,71589453827,5.52958E-10,2.75306E-09,2.2001E-09,182.3294183,0.040465156
16,3,0.0625,0.03125,50620230511,94258622823,5.54118E-10,2.33705E-09,1.78293E-09,192.2376699,0.039173404
16,3,0.0625,0.0625,94101857996,1.319E+11,5.54135E-10,1.80909E-09,1.25496E-09,186.474432,0.030275156
16,3,0.0625,0.125,1.71373E+11,2.00397E+11,5.53392E-10,1.28843E-09,7.35042E-10,163.3615656,0.017084985
16,3,0.0625,0.25,3.04353E+11,3.25104E+11,5.49861E-10,9.13645E-10,3.63784E-10,129.677388,0.007085452
16,3,0.0625,0.5,5.17397E+11,5.30648E+11,5.42813E-10,6.97495E-10,1.54682E-10,89.2744589,0.002132922
16,3,0.0625,1,8.15464E+11,8.21548E+11,5.43424E-10,5.95412E-10,5.19876E-11,46.01652135,0.000376329
16,3,0.125,0.00390625,8155435824,46687944696,9.55021E-10,3.23962E-09,2.2846E-09,143.4625228,0.024347786
16,3,0.125,0.0078125,15863742431,59922463203,9.52976E-10,3.07732E-09,2.12434E-09,169.2827046,0.02909076
16,3,0.125,0.015625,30483166952,75961808225,9.52817E-10,2.8062E-09,1.85339E-09,184.1193839,0.031100907
16,3,0.125,0.03125,57383662729,1.00521E+11,9.47045E-10,2.42067E-09,1.47362E-09,188.9840738,0.02916655
16,3,0.125,0.0625,1.05818E+11,1.41295E+11,9.38404E-10,1.93165E-09,9.93246E-10,173.6324386,0.020735987
16,3,0.125,0.125,1.9092E+11,2.15749E+11,9.23653E-10,1.45786E-09,5.34211E-10,138.1886365,0.009871498
16,3,0.125,0.25,3.3515E+11,3.49875E+11,8.99381E-10,1.12144E-09,2.22061E-10,90.93694831,0.002873202
16,3,0.125,0.5,5.61125E+11,5.67716E+11,8.68789E-10,9.37101E-10,6.83118E-11,44.50804546,0.000448064
16,3,0.125,1,8.69093E+11,8.70649E+11,8.53456E-10,8.66404E-10,1.29487E-11,12.60170716,2.48116E-05
16,3,0.25,0.00390625,10258188232,50810179792,1.50153E-09,3.26769E-09,1.76616E-09,150.6290165,0.016202842
16,3,0.25,0.0078125,19825252927,65067005408,1.49681E-09,3.119E-09,1.62219E-09,173.2693146,0.019001481
16,3,0.25,0.015625,37735198556,82974117124,1.49114E-09,2.87382E-09,1.38268E-09,182.1839983,0.019629013
16,3,0.25,0.03125,70113020912,1.10474E+11,1.47432E-09,2.52434E-09,1.05001E-09,175.5044958,0.016935321
16,3,0.25,0.0625,1.27336E+11,1.57302E+11,1.44865E-09,2.09642E-09,6.4777E-10,145.3042064,0.010158974
16,3,0.25,0.125,2.25834E+11,2.43452E+11,1.40836E-09,1.70535E-09,2.96989E-10,97.1141783,0.003520744
16,3,0.25,0.25,3.88304E+11,3.9572E+11,1.35347E-09,1.4435E-09,9.00262E-11,45.66204464,0.000540485
16,3,0.25,0.5,6.34402E+11,6.35973E+11,1.29758E-09,1.31136E-09,1.37791E-11,10.80100459,2.05158E-05
16,3,0.25,1,9.55244E+11,9.55382E+11,1.26636E-09,1.26745E-09,1.09239E-12,1.218751911,1.9393E-07
16,3,0.5,0.00390625,14353504062,57322324334,2.10435E-09,3.30159E-09,1.19724E-09,159.0498056,0.008738762
16,3,0.5,0.0078125,27448700055,73010291537,2.09718E-09,3.16785E-09,1.07068E-09,173.7210644,0.009795355
16,3,0.5,0.015625,51280458625,94109801261,2.08132E-09,2.95397E-09,8.72652E-10,171.2665974,0.009417444
16,3,0.5,0.03125,93365700708,1.27717E+11,2.05351E-09,2.65909E-09,6.05578E-10,147.8824786,0.006896196
16,3,0.5,0.0625,1.65607E+11,1.87105E+11,2.00748E-09,2.32697E-09,3.19493E-10,102.9357,0.003062375
16,3,0.5,0.125,2.86187E+11,2.95133E+11,1.94144E-09,2.04894E-09,1.07496E-10,49.094278,0.000571367
16,3,0.5,0.25,4.78086E+11,4.79999E+11,1.86598E-09,1.88345E-09,1.74709E-11,11.95693911,2.48743E-05
16,3,0.5,0.5,7.53619E+11,7.53625E+11,1.79672E-09,1.79604E-09,6.826E-13,0.504200028,5.97355E-08
16,3,0.5,1,1.08423E+12,1.08425E+12,1.74365E-09,1.74368E-09,2.95508E-14,0.0794643,1.61068E-10
16,3,1,0.00390625,22185382100,66778305349,2.63377E-09,3.33686E-09,7.03087E-10,164.3986808,0.00374065
16,3,1,0.0078125,41546578862,85347871029,2.622E-09,3.22082E-09,5.98815E-10,165.954698,0.003870296
16,3,1,0.015625,75821291328,1.12778E+11,2.60192E-09,3.04741E-09,4.45488E-10,146.3998732,0.003183665
16,3,1,0.03125,1.34305E+11,1.59207E+11,2.56558E-09,2.82885E-09,2.63271E-10,105.8025358,0.00173041
16,3,1,0.0625,2.31315E+11,2.42492E+11,2.50827E-09,2.61071E-09,1.02444E-10,52.87635225,0.000422952
16,3,1,0.125,3.87866E+11,3.90381E+11,2.43533E-09,2.45519E-09,1.9859E-11,13.87837703,2.61064E-05
16,3,1,0.25,6.24043E+11,6.24226E+11,2.36065E-09,2.36198E-09,1.32949E-12,1.260471003,1.87671E-07
16,3,1,0.5,9.32212E+11,9.32192E+11,2.28396E-09,2.28383E-09,1.30097E-13,0.166277483,2.68404E-09
16,3,1,1,1.2521E+12,1.25208E+12,2.19013E-09,2.19008E-09,5.00958E-14,0.10162054,5.34545E-10
16,5,0.03125,0.00390625,4214776321,34843483695,4.72337E-10,3.26589E-09,2.79355E-09,111.8041385,0.025926405
16,5,0.03125,0.0078125,8303159330,44963026025,4.7138E-10,3.12114E-09,2.64976E-09,136.4219563,0.031811245
16,5,0.03125,0.015625,16239999909,56057185570,4.70798E-10,2.86547E-09,2.39467E-09,152.9842823,0.035263747
16,5,0.03125,0.03125,31420860455,72895557045,4.71233E-10,2.49763E-09,2.02639E-09,167.259266,0.036434749
16,5,0.03125,0.0625,59997999844,99827984416,4.72151E-10,2.00103E-09,1.52888E-09,171.4307453,0.031776789
16,5,0.03125,0.125,1.12791E+11,1.47676E+11,4.70657E-10,1.45393E-09,9.83276E-10,161.6254565,0.021420021
16,5,0.03125,0.25,2.07934E+11,2.37535E+11,4.6657E-10,1.02099E-09,5.54418E-10,145.504573,0.011646844
16,5,0.03125,0.5,3.70377E+11,3.94536E+11,4.59558E-10,7.46377E-10,2.86819E-10,124.2628447,0.005352335
16,5,0.03125,1,6.19527E+11,6.36112E+11,4.557E-10,5.86583E-10,1.30884E-10,90.81463845,0.00182958
16,5,0.0625,0.00390625,4764010179,36750719111,8.32093E-10,3.28274E-09,2.45065E-09,116.6790728,0.021207073
16,5,0.0625,0.0078125,9364855868,47698047002,8.29677E-10,3.15093E-09,2.32126E-09,142.5235674,0.026152672
16,5,0.0625,0.015625,18278269025,60007447943,8.28884E-10,2.92091E-09,2.09202E-09,160.125738,0.029142861
16,5,0.0625,0.03125,35229776434,78336881804,8.26429E-10,2.58589E-09,1.75946E-09,173.4558457,0.029903865
16,5,0.0625,0.0625,66858731306,1.07389E+11,8.1904E-10,2.12788E-09,1.30884E-09,173.7502636,0.025389493
16,5,0.0625,0.125,1.24782E+11,1.58913E+11,8.06039E-10,1.62099E-09,8.1495E-10,157.0175252,0.016026187
16,5,0.0625,0.25,2.27929E+11,2.54013E+11,7.84854E-10,1.20434E-09,4.19482E-10,127.0263145,0.007213346
16,5,0.0625,0.5,4.01012E+11,4.18119E+11,7.55058E-10,9.33319E-10,1.78261E-10,87.45132147,0.002214036
16,5,0.0625,1,6.61046E+11,6.69129E+11,7.29666E-10,7.88181E-10,5.85151E-11,45.05203088,0.000387401
16,5,0.125,0.00390625,5850115491,40096742736,1.34477E-09,3.30848E-09,1.96371E-09,124.7922135,0.01507043
16,5,0.125,0.0078125,11458394776,52145121766,1.34027E-09,3.1915E-09,1.85122E-09,151.063739,0.018540245
16,5,0.125,0.015625,22252831262,65852892674,1.33744E-09,2.9871E-09,1.64966E-09,166.9471159,0.020394259
16,5,0.125,0.03125,42466583644,86206698359,1.3239E-09,2.68655E-09,1.36264E-09,175.3765923,0.020322081
16,5,0.125,0.0625,79651688559,1.18404E+11,1.30237E-09,2.27257E-09,9.70196E-10,165.3448024,0.015857033
16,5,0.125,0.125,1.4649E+11,1.75976E+11,1.26708E-09,1.82099E-09,5.53912E-10,134.8364041,0.008415529
16,5,0.125,0.25,2.62706E+11,2.81173E+11,1.2148E-09,1.45284E-09,2.38038E-10,89.36317135,0.002621274
16,5,0.125,0.5,4.52038E+11,4.60512E+11,1.15146E-09,1.22451E-09,7.30509E-11,43.3992283,0.000414213
16,5,0.125,1,7.2751E+11,7.29609E+11,1.10033E-09,1.11396E-09,1.36365E-11,12.25967788,2.30471E-05
16,5,0.25,0.00390625,7990540073,45469015079,1.94522E-09,3.34071E-09,1.39549E-09,136.3555931,0.008855181
16,5,0.25,0.0078125,15532493802,58715290686,1.93773E-09,3.23758E-09,1.29985E-09,159.997409,0.010670464
16,5,0.25,0.015625,29820464191,74379295670,1.9282E-09,3.05913E-09,1.13093E-09,170.0360442,0.011335835
16,5,0.25,0.03125,55953938695,97617752717,1.90237E-09,2.79388E-09,8.91505E-10,166.2867982,0.010381851
16,5,0.25,0.0625,1.02775E+11,1.3582E+11,1.86178E-09,2.44157E-09,5.79782E-10,140.2684061,0.006821911
16,5,0.25,0.125,1.84378E+11,2.05355E+11,1.79871E-09,2.07981E-09,2.81102E-10,95.45650608,0.00261945
16,5,0.25,0.25,3.2125E+11,3.30534E+11,1.71458E-09,1.80214E-09,8.75544E-11,44.85722917,0.000424987
16,5,0.25,0.5,5.35501E+11,5.37478E+11,1.6258E-09,1.63857E-09,1.27708E-11,10.07804214,1.48849E-05
16,5,0.25,1,8.31465E+11,8.31658E+11,1.55459E-09,1.55571E-09,1.12139E-12,1.23347672,1.77892E-07
16,5,0.5,0.00390625,12151676326,53307533057,2.50567E-09,3.37415E-09,8.68481E-10,149.4195706,0.004199591
16,5,0.5,0.0078125,23343578228,68001281535,2.49699E-09,3.28368E-09,7.86687E-10,165.0057262,0.00480844
16,5,0.5,0.015625,43845069535,86864880297,2.47819E-09,3.13277E-09,6.54576E-10,163.4711376,0.004763711
16,5,0.5,0.03125,80287830349,1.16149E+11,2.44522E-09,2.91529E-09,4.70069E-10,142.2873079,0.003692004
16,5,0.5,0.0625,1.43108E+11,1.66911E+11,2.39006E-09,2.65041E-09,2.60346E-10,100.3446215,0.001787343
16,5,0.5,0.125,2.48398E+11,2.59073E+11,2.3101E-09,2.40206E-09,9.19599E-11,48.48399008,0.000365027
16,5,0.5,0.25,4.17931E+11,4.20325E+11,2.21599E-09,2.231E-09,1.50099E-11,11.61430187,1.60637E-05
16,5,0.5,0.5,6.68144E+11,6.68061E+11,2.12245E-09,2.12126E-09,1.19284E-12,0.971902327,1.61716E-07
16,5,0.5,1,9.81969E+11,9.81994E+11,2.03163E-09,2.03164E-09,1.16242E-14,0.06247071,2.25721E-11
16,5,1,0.00390625,20090174907,63892094660,2.92858E-09,3.40408E-09,4.75499E-10,158.6581204,0.001615114
16,5,1,0.0078125,37720897108,81356852772,2.9168E-09,3.32679E-09,4.09995E-10,160.6331597,0.001702568
16,5,1,0.015625,69042592886,1.06587E+11,2.8972E-09,3.20786E-09,3.1066E-10,141.8849305,0.001441732
16,5,1,0.03125,1.22516E+11,1.48644E+11,2.8619E-09,3.051E-09,1.89098E-10,102.8839079,0.00082474
16,5,1,0.0625,2.1112E+11,2.23508E+11,2.8053E-09,2.88198E-09,7.66827E-11,51.89224784,0.000217384
16,5,1,0.125,3.54252E+11,3.57277E+11,2.73064E-09,2.74618E-09,1.55338E-11,13.80953288,1.46037E-05
16,5,1,0.25,5.72243E+11,5.72492E+11,2.64926E-09,2.65039E-09,1.13119E-12,1.306356406,1.24592E-07
16,5,1,0.5,8.62099E+11,8.6207E+11,2.55926E-09,2.55911E-09,1.50778E-13,0.202665372,3.33405E-09
16,5,1,1,1.17055E+12,1.17053E+12,2.44058E-09,2.44053E-09,5.13565E-14,0.10587515,5.25197E-10
16,7,0.03125,0.00390625,3190819584,29744245194,6.26796E-10,3.29544E-09,2.66864E-09,96.02028349,0.01995054
16,7,0.03125,0.0078125,6307424967,38835916646,6.25113E-10,3.17215E-09,2.54703E-09,119.2503981,0.024910322
16,7,0.03125,0.015625,12400091531,48509811256,6.23666E-10,2.95095E-09,2.32728E-09,135.4163319,0.028060885
16,7,0.03125,0.03125,24176658092,63115724260,6.22811E-10,2.63272E-09,2.00991E-09,151.1087176,0.029994833
16,7,0.03125,0.0625,46646951714,85783345616,6.21427E-10,2.18982E-09,1.5684E-09,158.862727,0.027708634
16,7,0.03125,0.125,88817602710,1.24759E+11,6.15178E-10,1.66716E-09,1.05198E-09,153.3543642,0.020104077
16,7,0.03125,0.25,1.66294E+11,1.98062E+11,6.03878E-10,1.21954E-09,6.15662E-10,141.1236368,0.011747008
16,7,0.03125,0.5,3.02248E+11,3.28849E+11,5.86909E-10,9.11126E-10,3.24217E-10,122.2301791,0.005642659
16,7,0.03125,1,5.20121E+11,5.38736E+11,5.7022E-10,7.17629E-10,1.4741E-10,90.02995604,0.001957068
16,7,0.0625,0.00390625,3744810391,32090396299,1.06309E-09,3.31627E-09,2.25318E-09,102.4394282,0.015474552
16,7,0.0625,0.0078125,7384225335,42272448988,1.05938E-09,3.2085E-09,2.14912E-09,127.8084844,0.019508175
16,7,0.0625,0.015625,14483298897,53398325707,1.05747E-09,3.01702E-09,1.95955E-09,145.7883497,0.022170785
16,7,0.0625,0.03125,28109804792,69683459967,1.05235E-09,2.73576E-09,1.68341E-09,161.0561401,0.023572577
16,7,0.0625,0.0625,53813978649,94530520641,1.03943E-09,2.33508E-09,1.29565E-09,164.8003123,0.021181791
16,7,0.0625,0.125,1.01489E+11,1.3727E+11,1.01737E-09,1.85905E-09,8.41684E-10,151.9404627,0.014387136
16,7,0.0625,0.25,1.87682E+11,2.15927E+11,9.83228E-10,1.43224E-09,4.49015E-10,124.7260158,0.006921474
16,7,0.0625,0.5,3.35634E+11,3.5448E+11,9.36453E-10,1.13001E-09,1.93558E-10,86.26142693,0.002199171
16,7,0.0625,1,5.66911E+11,5.76022E+11,8.90684E-10,9.54154E-10,6.34701E-11,44.67501224,0.00039163
16,7,0.125,0.00390625,4840051103,36128776610,1.63167E-09,3.34574E-09,1.71407E-09,112.980105,0.010238249
16,7,0.125,0.0078125,9504587058,47650635710,1.62573E-09,3.25377E-09,1.62804E-09,139.5921578,0.012885468
16,7,0.125,0.015625,18540083735,60290124804,1.6215E-09,3.08869E-09,1.46719E-09,156.1547821,0.014433838
16,7,0.125,0.03125,35559772642,78657086570,1.60366E-09,2.84204E-09,1.23838E-09,166.5208082,0.014898883
16,7,0.125,0.0625,67109774427,1.06622E+11,1.575E-09,2.48634E-09,9.11338E-10,159.3997386,0.012273083
16,7,0.125,0.125,1.24249E+11,1.55438E+11,1.52833E-09,2.07039E-09,5.42062E-10,131.9229508,0.006990136
16,7,0.125,0.25,2.24503E+11,2.44539E+11,1.46017E-09,1.70082E-09,2.40655E-10,88.10513368,0.00231056
16,7,0.125,0.5,3.90713E+11,4.0007E+11,1.37713E-09,1.45214E-09,7.50032E-11,42.89358326,0.000378384
16,7,0.125,1,6.41243E+11,6.43639E+11,1.30203E-09,1.31609E-09,1.40574E-11,12.16730749,2.15967E-05
16,7,0.25,0.00390625,6995934881,42384375740,2.22932E-09,3.37935E-09,1.15003E-09,127.6355925,0.005555044
16,7,0.25,0.0078125,13625867717,55205294284,2.2209E-09,3.30016E-09,1.07925E-09,151.9242964,0.006819407
16,7,0.25,0.015625,26244177066,69818938191,2.21022E-09,3.15923E-09,9.49017E-10,162.5690469,0.007359023
16,7,0.25,0.03125,49382950580,91016635809,2.1816E-09,2.9453E-09,7.63691E-10,160.3368856,0.006964945
16,7,0.25,0.0625,90971230324,1.24954E+11,2.13631E-09,2.64864E-09,5.12331E-10,136.6142682,0.004820816
16,7,0.25,0.125,1.63574E+11,1.85866E+11,2.06566E-09,2.32364E-09,2.57978E-10,93.99781448,0.001978119
16,7,0.25,0.25,2.85825E+11,2.95928E+11,1.97077E-09,2.05346E-09,8.26972E-11,44.38367401,0.000338405
16,7,0.25,0.5,4.79877E+11,4.82036E+11,1.86747E-09,1.87941E-09,1.19402E-11,9.786268787,1.16647E-05
16,7,0.25,1,7.56111E+11,7.5634E+11,1.77427E-09,1.7754E-09,1.12836E-12,1.260219804,1.63791E-07
