n,A,E,dd,d,hh,h,V
16,0.5,2,0.5,5.859375e-05,0.0078125,0.0001171875,0.4990155021856421
16,0.5,2,0.5,0.0001171875,0.015625,0.000234375,1.5312266926961997
16,0.5,2,0.5,0.000234375,0.03125,0.00046875,4.656517943636668
16,0.5,2,0.5,0.00046875,0.0625,0.0009375,13.619605963144569
16,0.5,2,0.5,0.0009375,0.125,0.001875,36.8130793325182
16,0.5,2,0.5,0.001875,0.25,0.00375,86.26542286920503
16,0.5,2,0.5,0.00375,0.5,0.0075,167.25260040714562
16,0.5,2,0.5,0.0075,1.0,0.015,255.3929836785233
16,0.5,2,1.0,5.859375e-05,0.00390625,5.859375e-05,-14.214486377122284
16,0.5,2,1.0,0.0001171875,0.0078125,0.0001171875,-26.06175116479666
16,0.5,2,1.0,0.000234375,0.015625,0.000234375,-45.93763071491418
16,0.5,2,1.0,0.00046875,0.03125,0.00046875,-76.55682198994361
16,0.5,2,1.0,0.0009375,0.0625,0.0009375,-119.54379593843652
16,0.5,2,1.0,0.001875,0.125,0.001875,-175.29044310059427
16,0.5,2,1.0,0.00375,0.25,0.00375,-242.28020638605355
16,0.5,2,1.0,0.0075,0.5,0.0075,-304.2256139467912
16,0.5,2,1.0,0.015,1.0,0.015,-321.5988293540705
16,0.5,3,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,9.612922214135722
16,0.5,3,0.03125,3.662109375e-06,0.0078125,0.0001171875,18.787878798133104
16,0.5,3,0.03125,7.32421875e-06,0.015625,0.000234375,36.30642921675968
16,0.5,3,0.03125,1.46484375e-05,0.03125,0.00046875,68.95875394037387
16,0.5,3,0.03125,2.9296875e-05,0.0625,0.0009375,128.42747257337513
16,0.5,3,0.03125,5.859375e-05,0.125,0.001875,234.31146431851573
16,0.5,3,0.03125,0.0001171875,0.25,0.00375,417.2089723645097
16,0.5,3,0.03125,0.000234375,0.5,0.0075,712.5793958123436
16,0.5,3,0.03125,0.00046875,1.0,0.015,1125.9398848212868
16,0.5,3,0.0625,3.662109375e-06,0.00390625,5.859375e-05,8.610430454638106
16,0.5,3,0.0625,7.32421875e-06,0.0078125,0.0001171875,16.806706939648237
16,0.5,3,0.0625,1.46484375e-05,0.015625,0.000234375,32.41138154807745
16,0.5,3,0.0625,2.9296875e-05,0.03125,0.00046875,61.40376611977762
16,0.5,3,0.0625,5.859375e-05,0.0625,0.0009375,114.14653507750842
16,0.5,3,0.0625,0.0001171875,0.125,0.001875,208.00513607053728
16,0.5,3,0.0625,0.000234375,0.25,0.00375,370.4838752948576
16,0.5,3,0.0625,0.00046875,0.5,0.0075,633.4661863214724
16,0.5,3,0.0625,0.0009375,1.0,0.015,997.9012340859736
16,0.5,3,0.125,7.32421875e-06,0.00390625,5.859375e-05,6.623228208984017
16,0.5,3,0.125,1.46484375e-05,0.0078125,0.0001171875,12.91578569397112
16,0.5,3,0.125,2.9296875e-05,0.015625,0.000234375,24.823333160790973
16,0.5,3,0.125,5.859375e-05,0.03125,0.00046875,47.060413590976346
16,0.5,3,0.125,0.0001171875,0.0625,0.0009375,87.69565296380073
16,0.5,3,0.125,0.000234375,0.125,0.001875,161.0398594698243
16,0.5,3,0.125,0.00046875,0.25,0.00375,290.83172061020315
16,0.5,3,0.125,0.0009375,0.5,0.0075,504.0902275758007
16,0.5,3,0.125,0.001875,1.0,0.015,794.082062612251
16,0.5,3,0.25,1.46484375e-05,0.00390625,5.859375e-05,2.7246873601883976
16,0.5,3,0.25,2.9296875e-05,0.0078125,0.0001171875,5.359491301134826
16,0.5,3,0.25,5.859375e-05,0.015625,0.000234375,10.415132035566227
16,0.5,3,0.25,0.0001171875,0.03125,0.00046875,20.530847402441392
16,0.5,3,0.25,0.000234375,0.0625,0.0009375,40.55642670413968
16,0.5,3,0.25,0.00046875,0.125,0.001875,81.02647042779724
16,0.5,3,0.25,0.0009375,0.25,0.00375,160.63200031614542
16,0.5,3,0.25,0.001875,0.5,0.0075,297.89094581549614
16,0.5,3,0.25,0.00375,1.0,0.015,478.3768193970406
16,0.5,3,0.5,2.9296875e-05,0.00390625,5.859375e-05,-4.840022114888821
16,0.5,3,0.5,5.859375e-05,0.0078125,0.0001171875,-9.058950331436144
16,0.5,3,0.5,0.0001171875,0.015625,0.000234375,-16.11094881597478
16,0.5,3,0.5,0.000234375,0.03125,0.00046875,-26.736887103486502
16,0.5,3,0.5,0.00046875,0.0625,0.0009375,-39.80069844872037
16,0.5,3,0.5,0.0009375,0.125,0.001875,-49.88059806592452
16,0.5,3,0.5,0.001875,0.25,0.00375,-47.25070618761153
16,0.5,3,0.5,0.00375,0.5,0.0075,-22.29038022426801
16,0.5,3,0.5,0.0075,1.0,0.015,25.47273110560252
16,0.5,3,1.0,5.859375e-05,0.00390625,5.859375e-05,-19.226490027209195
16,0.5,3,1.0,0.0001171875,0.0078125,0.0001171875,-35.5163714791167
16,0.5,3,1.0,0.000234375,0.015625,0.000234375,-63.29361673747781
16,0.5,3,1.0,0.00046875,0.03125,0.00046875,-107.2336841030823
16,0.5,3,1.0,0.0009375,0.0625,0.0009375,-171.43293071732683
16,0.5,3,1.0,0.001875,0.125,0.001875,-259.16500593584385
16,0.5,3,1.0,0.00375,0.25,0.00375,-370.3733398395616
16,0.5,3,1.0,0.0075,0.5,0.0075,-481.78050609752097
16,0.5,3,1.0,0.015,1.0,0.015,-529.6144821853503
16,0.5,5,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,5.457330716636704
16,0.5,5,0.03125,3.662109375e-06,0.0078125,0.0001171875,10.758950693876953
16,0.5,5,0.03125,7.32421875e-06,0.015625,0.000234375,21.05268495650556
16,0.5,5,0.03125,1.46484375e-05,0.03125,0.00046875,40.71869030029538
16,0.5,5,0.03125,2.9296875e-05,0.0625,0.0009375,77.69710920934662
16,0.5,5,0.03125,5.859375e-05,0.125,0.001875,146.23228723816288
16,0.5,5,0.03125,0.0001171875,0.25,0.00375,270.4341327770172
16,0.5,5,0.03125,0.000234375,0.5,0.0075,484.3008386136708
16,0.5,5,0.03125,0.00046875,1.0,0.015,812.4762779891357
16,0.5,5,0.0625,3.662109375e-06,0.00390625,5.859375e-05,4.454599891827343
16,0.5,5,0.0625,7.32421875e-06,0.0078125,0.0001171875,8.77925986669473
16,0.5,5,0.0625,1.46484375e-05,0.015625,0.000234375,17.14979579542222
16,0.5,5,0.0625,2.9296875e-05,0.03125,0.00046875,33.141243641131375
16,0.5,5,0.0625,5.859375e-05,0.0625,0.0009375,63.389169357334914
16,0.5,5,0.0625,0.0001171875,0.125,0.001875,119.92899230169456
16,0.5,5,0.0625,0.000234375,0.25,0.00375,223.89245827913035
16,0.5,5,0.0625,0.00046875,0.5,0.0075,405.8598136746611
16,0.5,5,0.0625,0.0009375,1.0,0.015,685.8219835162749
16,0.5,5,0.125,7.32421875e-06,0.00390625,5.859375e-05,2.4709341376963323
16,0.5,5,0.125,1.46484375e-05,0.0078125,0.0001171875,4.891257957156977
16,0.5,5,0.125,2.9296875e-05,0.015625,0.000234375,9.562223225877496
16,0.5,5,0.125,5.859375e-05,0.03125,0.00046875,18.82299501902707
16,0.5,5,0.125,0.0001171875,0.0625,0.0009375,37.01981052132039
16,0.5,5,0.125,0.000234375,0.125,0.001875,73.25476948401612
16,0.5,5,0.125,0.00046875,0.25,0.00375,145.1053345047342
16,0.5,5,0.125,0.0009375,0.5,0.0075,278.3124823889787
16,0.5,5,0.125,0.001875,1.0,0.015,485.1174056870021
16,0.5,5,0.25,1.46484375e-05,0.00390625,5.859375e-05,-1.4229008649336947
16,0.5,5,0.25,2.9296875e-05,0.0078125,0.0001171875,-2.649586496597874
16,0.5,5,0.25,5.859375e-05,0.015625,0.000234375,-4.802701492765508
16,0.5,5,0.25,0.0001171875,0.03125,0.00046875,-7.566438072299504
16,0.5,5,0.25,0.000234375,0.0625,0.0009375,-9.726405706809112
16,0.5,5,0.25,0.00046875,0.125,0.001875,-5.819865413979542
16,0.5,5,0.25,0.0009375,0.25,0.00375,16.886258356555985
16,0.5,5,0.25,0.001875,0.5,0.0075,75.68924529896674
16,0.5,5,0.25,0.00375,1.0,0.015,176.73379806566044
16,0.5,5,0.5,2.9296875e-05,0.00390625,5.859375e-05,-8.974311333224364
16,0.5,5,0.5,5.859375e-05,0.0078125,0.0001171875,-17.037254785159092
16,0.5,5,0.5,0.0001171875,0.015625,0.000234375,-31.17595087918964
16,0.5,5,0.5,0.000234375,0.03125,0.00046875,-54.44103368719827
16,0.5,5,0.5,0.00046875,0.0625,0.0009375,-89.14444863638907
16,0.5,5,0.5,0.0009375,0.125,0.001875,-134.8694437619701
16,0.5,5,0.5,0.001875,0.25,0.00375,-187.5843246101215
16,0.5,5,0.5,0.00375,0.5,0.0075,-237.39341980301063
16,0.5,5,0.5,0.0075,1.0,0.015,-259.7181539232837
16,0.5,5,1.0,5.859375e-05,0.00390625,5.859375e-05,-23.33343939789856
16,0.5,5,1.0,0.0001171875,0.0078125,0.0001171875,-43.36587638230276
16,0.5,5,1.0,0.000234375,0.015625,0.000234375,-78.02211289396146
16,0.5,5,1.0,0.00046875,0.03125,0.00046875,-134.1255660020615
16,0.5,5,1.0,0.0009375,0.0625,0.0009375,-219.17473403481708
16,0.5,5,1.0,0.001875,0.125,0.001875,-341.32079763551866
16,0.5,5,1.0,0.00375,0.25,0.00375,-504.78602221083656
16,0.5,5,1.0,0.0075,0.5,0.0075,-682.8808414000628
16,0.5,5,1.0,0.015,1.0,0.015,-788.2847872335495
16,0.5,7,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,3.638650162861424
16,0.5,7,0.03125,3.662109375e-06,0.0078125,0.0001171875,7.203287757096288
16,0.5,7,0.03125,7.32421875e-06,0.015625,0.000234375,14.179259607611051
16,0.5,7,0.03125,1.46484375e-05,0.03125,0.00046875,27.666204114643456
16,0.5,7,0.03125,2.9296875e-05,0.0625,0.0009375,53.44428329102743
16,0.5,7,0.03125,5.859375e-05,0.125,0.001875,102.3150181449264
16,0.5,7,0.03125,0.0001171875,0.25,0.00375,193.44474088960743
16,0.5,7,0.03125,0.000234375,0.5,0.0075,356.7247745018294
16,0.5,7,0.03125,0.00046875,1.0,0.015,622.5462779860434
16,0.5,7,0.0625,3.662109375e-06,0.00390625,5.859375e-05,2.636549671934546
16,0.5,7,0.0625,7.32421875e-06,0.0078125,0.0001171875,5.226333625638544
16,0.5,7,0.0625,1.46484375e-05,0.015625,0.000234375,10.278385467171988
16,0.5,7,0.0625,2.9296875e-05,0.03125,0.00046875,20.09280366424307
16,0.5,7,0.0625,5.859375e-05,0.0625,0.0009375,39.16146221303781
16,0.5,7,0.0625,0.0001171875,0.125,0.001875,76.0941326404247
16,0.5,7,0.0625,0.000234375,0.25,0.00375,147.12710460646457
16,0.5,7,0.0625,0.00046875,0.5,0.0075,278.80832614315
16,0.5,7,0.0625,0.0009375,1.0,0.015,496.8760048785666
16,0.5,7,0.125,7.32421875e-06,0.00390625,5.859375e-05,0.6557033855604288
16,0.5,7,0.125,1.46484375e-05,0.0078125,0.0001171875,1.3440981020960303
16,0.5,7,0.125,2.9296875e-05,0.015625,0.000234375,2.70029704878796
16,0.5,7,0.125,5.859375e-05,0.03125,0.00046875,5.813482268872639
16,0.5,7,0.125,0.0001171875,0.0625,0.0009375,12.894852282688
16,0.5,7,0.125,0.000234375,0.125,0.001875,29.67328044086024
16,0.5,7,0.125,0.00046875,0.25,0.00375,68.91715268553101
16,0.5,7,0.125,0.0009375,0.5,0.0075,152.38257441360764
16,0.5,7,0.125,0.001875,1.0,0.015,298.252572919446
16,0.5,7,0.25,1.46484375e-05,0.00390625,5.859375e-05,-3.23337287682363
16,0.5,7,0.25,2.9296875e-05,0.0078125,0.0001171875,-6.182838083818186
16,0.5,7,0.25,5.859375e-05,0.015625,0.000234375,-11.62806361058562
16,0.5,7,0.25,0.0001171875,0.03125,0.00046875,-20.46721320735045
16,0.5,7,0.25,0.000234375,0.0625,0.0009375,-33.5828907504802
16,0.5,7,0.25,0.00046875,0.125,0.001875,-48.829340045528845
16,0.5,7,0.25,0.0009375,0.25,0.00375,-58.19940415307487
16,0.5,7,0.25,0.001875,0.5,0.0075,-48.14377896350479
16,0.5,7,0.25,0.00375,1.0,0.015,-5.389003919949829
16,0.5,7,0.5,2.9296875e-05,0.00390625,5.859375e-05,-10.775517333156785
16,0.5,7,0.5,5.859375e-05,0.0078125,0.0001171875,-20.547726181370518
16,0.5,7,0.5,0.0001171875,0.015625,0.000234375,-37.90618266452975
16,0.5,7,0.5,0.000234375,0.03125,0.00046875,-67.10765847320336
16,0.5,7,0.5,0.00046875,0.0625,0.0009375,-112.47553144354649
16,0.5,7,0.5,0.0009375,0.125,0.001875,-176.90177635957684
16,0.5,7,0.5,0.001875,0.25,0.00375,-260.852330917868
16,0.5,7,0.5,0.00375,0.5,0.0075,-357.0580568207727
16,0.5,7,0.5,0.0075,1.0,0.015,-431.8190051100268
16,0.5,7,1.0,5.859375e-05,0.00390625,5.859375e-05,-25.118551219649305
16,0.5,7,1.0,0.0001171875,0.0078125,0.0001171875,-46.80504205808389
16,0.5,7,1.0,0.000234375,0.015625,0.000234375,-84.57354551404606
16,0.5,7,1.0,0.00046875,0.03125,0.00046875,-146.36888696520987
16,0.5,7,1.0,0.0009375,0.0625,0.0009375,-241.69630268070927
16,0.5,7,1.0,0.001875,0.125,0.001875,-381.92755589173566
16,0.5,7,1.0,0.00375,0.25,0.00375,-574.847513020382
16,0.5,7,1.0,0.0075,0.5,0.0075,-794.5713778830811
16,0.5,7,1.0,0.015,1.0,0.015,-944.777246674936
16,0.5,10,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,2.259559332517448
16,0.5,10,0.03125,3.662109375e-06,0.0078125,0.0001171875,4.489986605489095
16,0.5,10,0.03125,7.32421875e-06,0.015625,0.000234375,8.884232372063899
16,0.5,10,0.03125,1.46484375e-05,0.03125,0.00046875,17.46631998106799
16,0.5,10,0.03125,2.9296875e-05,0.0625,0.0009375,34.11554901553691
16,0.5,10,0.03125,5.859375e-05,0.125,0.001875,66.41169195152874
16,0.5,10,0.03125,0.0001171875,0.25,0.00375,128.4422288295429
16,0.5,10,0.03125,0.000234375,0.5,0.0075,244.28439968161683
16,0.5,10,0.03125,0.00046875,1.0,0.015,444.80340780338094
16,0.5,10,0.0625,3.662109375e-06,0.00390625,5.859375e-05,1.258482999359103
16,0.5,10,0.0625,7.32421875e-06,0.0078125,0.0001171875,2.516554151122178
16,0.5,10,0.0625,1.46484375e-05,0.015625,0.000234375,4.987662677320228
16,0.5,10,0.0625,2.9296875e-05,0.03125,0.00046875,9.902653167059697
16,0.5,10,0.0625,5.859375e-05,0.0625,0.0009375,19.87064819076853
16,0.5,10,0.0625,0.0001171875,0.125,0.001875,40.29476680809864
16,0.5,10,0.0625,0.000234375,0.25,0.00375,82.36838846212359
16,0.5,10,0.0625,0.00046875,0.5,0.0075,166.8926394344561
16,0.5,10,0.0625,0.0009375,1.0,0.015,320.1317679871255
16,0.5,10,0.125,7.32421875e-06,0.00390625,5.859375e-05,-0.7193029527583121
16,0.5,10,0.125,1.46484375e-05,0.0078125,0.0001171875,-1.3587602609325464
16,0.5,10,0.125,2.9296875e-05,0.015625,0.000234375,-2.578814954546923
16,0.5,10,0.125,5.859375e-05,0.03125,0.00046875,-4.333089614711614
16,0.5,10,0.125,0.0001171875,0.0625,0.0009375,-6.28514200437488
16,0.5,10,0.125,0.000234375,0.125,0.001875,-5.873489349491495
16,0.5,10,0.125,0.00046875,0.25,0.00375,4.692260964269678
16,0.5,10,0.125,0.0009375,0.5,0.0075,41.49200177447277
16,0.5,10,0.125,0.001875,1.0,0.015,123.5709807451464
16,0.5,10,0.25,1.46484375e-05,0.00390625,5.859375e-05,-4.603372506891731
16,0.5,10,0.25,2.9296875e-05,0.0078125,0.0001171875,-8.871680262235923
16,0.5,10,0.25,5.859375e-05,0.015625,0.000234375,-16.871007626406954
16,0.5,10,0.25,0.0001171875,0.03125,0.00046875,-30.50914183359024
16,0.5,10,0.25,0.000234375,0.0625,0.0009375,-52.51607420431085
16,0.5,10,0.25,0.00046875,0.125,0.001875,-83.87056916580451
16,0.5,10,0.25,0.0009375,0.25,0.00375,-121.47699156366896
16,0.5,10,0.25,0.001875,0.5,0.0075,-157.13691530468432
16,0.5,10,0.25,0.00375,1.0,0.015,-175.47571074715847
16,0.5,10,0.5,2.9296875e-05,0.00390625,5.859375e-05,-12.137056004654369
16,0.5,10,0.5,5.859375e-05,0.0078125,0.0001171875,-23.2156382208396
16,0.5,10,0.5,0.0001171875,0.015625,0.000234375,-43.06399427924644
16,0.5,10,0.5,0.000234375,0.03125,0.00046875,-76.94535226269197
16,0.5,10,0.5,0.00046875,0.0625,0.0009375,-130.96257545898075
16,0.5,10,0.5,0.0009375,0.125,0.001875,-211.1304546374673
16,0.5,10,0.5,0.001875,0.25,0.00375,-322.58216495551306
16,0.5,10,0.5,0.00375,0.5,0.0075,-462.27135070024326
16,0.5,10,0.5,0.0075,1.0,0.015,-592.5491045336598
16,0.5,10,1.0,5.859375e-05,0.00390625,5.859375e-05,-26.466295887286964
16,0.5,10,1.0,0.0001171875,0.0078125,0.0001171875,-49.41173251704909
16,0.5,10,1.0,0.000234375,0.015625,0.000234375,-89.58217202636929
16,0.5,10,1.0,0.00046875,0.03125,0.00046875,-155.85716025597438
16,0.5,10,1.0,0.0009375,0.0625,0.0009375,-259.5221073825851
16,0.5,10,1.0,0.001875,0.125,0.001875,-414.9821334312488
16,0.5,10,1.0,0.00375,0.25,0.00375,-633.8050343993242
16,0.5,10,1.0,0.0075,0.5,0.0075,-892.6838776422911
16,0.5,10,1.0,0.015,1.0,0.015,-1091.237023172166
16,0.75,1,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,43.97677347812143
16,0.75,1,0.03125,3.662109375e-06,0.0078125,0.0001171875,82.79905242564153
16,0.75,1,0.03125,7.32421875e-06,0.015625,0.000234375,152.0373283378583
16,0.75,1,0.03125,1.46484375e-05,0.03125,0.00046875,269.7940807245164
16,0.75,1,0.03125,2.9296875e-05,0.0625,0.0009375,463.64542923437847
16,0.75,1,0.03125,5.859375e-05,0.125,0.001875,773.9843013627412
16,0.75,1,0.03125,0.0001171875,0.25,0.00375,1254.7515329434768
16,0.75,1,0.03125,0.000234375,0.5,0.0075,1936.9426737032995
16,0.75,1,0.03125,0.00046875,1.0,0.015,2748.371725231166
16,0.75,1,0.0625,3.662109375e-06,0.00390625,5.859375e-05,43.42347136531566
16,0.75,1,0.0625,7.32421875e-06,0.0078125,0.0001171875,81.62630807268496
16,0.75,1,0.0625,1.46484375e-05,0.015625,0.000234375,149.71756893887374
16,0.75,1,0.0625,2.9296875e-05,0.03125,0.00046875,265.0558371776333
16,0.75,1,0.0625,5.859375e-05,0.0625,0.0009375,454.0251337054756
16,0.75,1,0.0625,0.0001171875,0.125,0.001875,755.118664011904
16,0.75,1,0.0625,0.000234375,0.25,0.00375,1218.7532036298571
16,0.75,1,0.0625,0.00046875,0.5,0.0075,1870.531747042136
16,0.75,1,0.0625,0.0009375,1.0,0.015,2631.5079781928357
16,0.75,1,0.125,7.32421875e-06,0.00390625,5.859375e-05,42.28499758682369
16,0.75,1,0.125,1.46484375e-05,0.0078125,0.0001171875,79.39439991673785
16,0.75,1,0.125,2.9296875e-05,0.015625,0.000234375,145.1230209460431
16,0.75,1,0.125,5.859375e-05,0.03125,0.00046875,255.7957344205179
16,0.75,1,0.125,0.0001171875,0.0625,0.0009375,436.0327814218285
16,0.75,1,0.125,0.000234375,0.125,0.001875,721.178518865515
16,0.75,1,0.125,0.00046875,0.25,0.00375,1156.91627155449
16,0.75,1,0.125,0.0009375,0.5,0.0075,1761.513204485312
16,0.75,1,0.125,0.001875,1.0,0.015,2446.7644409177947
16,0.75,1,0.25,1.46484375e-05,0.00390625,5.859375e-05,40.14276423631259
16,0.75,1,0.25,2.9296875e-05,0.0078125,0.0001171875,75.0376413153493
16,0.75,1,0.25,5.859375e-05,0.015625,0.000234375,136.30247335476594
16,0.75,1,0.25,0.0001171875,0.03125,0.00046875,238.65586403063637
16,0.75,1,0.25,0.000234375,0.0625,0.0009375,403.7681002797877
16,0.75,1,0.25,0.00046875,0.125,0.001875,663.5943850047526
16,0.75,1,0.25,0.0009375,0.25,0.00375,1056.6976251784663
16,0.75,1,0.25,0.001875,0.5,0.0075,1591.31719405581
16,0.75,1,0.25,0.00375,1.0,0.015,2163.075585637601
16,0.75,1,0.5,2.9296875e-05,0.00390625,5.859375e-05,35.97560240317114
16,0.75,1,0.5,5.859375e-05,0.0078125,0.0001171875,66.82610801935814
16,0.75,1,0.5,0.0001171875,0.015625,0.000234375,120.05832758320004
16,0.75,1,0.5,0.000234375,0.03125,0.00046875,208.261152531655
16,0.75,1,0.5,0.00046875,0.0625,0.0009375,349.7964471029725
16,0.75,1,0.5,0.0009375,0.125,0.001875,571.5720414172115
16,0.75,1,0.5,0.001875,0.25,0.00375,902.5492867963532
16,0.75,1,0.5,0.00375,0.5,0.0075,1333.7126108865791
16,0.75,1,0.5,0.0075,1.0,0.015,1753.396196669944
16,0.75,1,1.0,5.859375e-05,0.00390625,5.859375e-05,28.0941327560692
16,0.75,1,1.0,0.0001171875,0.0078125,0.0001171875,51.471756565637726
16,0.75,1,1.0,0.000234375,0.015625,0.000234375,91.42674825814782
16,0.75,1,1.0,0.00046875,0.03125,0.00046875,157.75294581011462
16,0.75,1,1.0,0.0009375,0.0625,0.0009375,264.61867563066926
16,0.75,1,1.0,0.001875,0.125,0.001875,431.835061608733
16,0.75,1,1.0,0.00375,0.25,0.00375,672.751908288145
16,0.75,1,1.0,0.0075,0.5,0.0075,968.0781860673852
16,0.75,1,1.0,0.015,1.0,0.015,1253.9433620384164
16,0.75,2,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,22.930909033345813
16,0.75,2,0.03125,3.662109375e-06,0.0078125,0.0001171875,44.36927519005533
16,0.75,2,0.03125,7.32421875e-06,0.015625,0.000234375,84.54079977537904
16,0.75,2,0.03125,1.46484375e-05,0.03125,0.00046875,157.48260617037283
16,0.75,2,0.03125,2.9296875e-05,0.0625,0.0009375,286.267077477693
16,0.75,2,0.03125,5.859375e-05,0.125,0.001875,507.5562315694955
16,0.75,2,0.03125,0.0001171875,0.25,0.00375,875.1370873172318
16,0.75,2,0.03125,0.000234375,0.5,0.0075,1440.3874526577797
16,0.75,2,0.03125,0.00046875,1.0,0.015,2183.769414763381
16,0.75,2,0.0625,3.662109375e-06,0.00390625,5.859375e-05,22.394100250195837
16,0.75,2,0.0625,7.32421875e-06,0.0078125,0.0001171875,43.26092414080161
16,0.75,2,0.0625,1.46484375e-05,0.015625,0.000234375,82.28749410301558
16,0.75,2,0.0625,2.9296875e-05,0.03125,0.00046875,152.87714047804906
16,0.75,2,0.0625,5.859375e-05,0.0625,0.0009375,277.033726499565
16,0.75,2,0.0625,0.0001171875,0.125,0.001875,489.6453436352752
16,0.75,2,0.0625,0.000234375,0.25,0.00375,841.6195265037537
16,0.75,2,0.0625,0.00046875,0.5,0.0075,1379.8020077246936
16,0.75,2,0.0625,0.0009375,1.0,0.015,2077.639624929724
16,0.75,2,0.125,7.32421875e-06,0.00390625,5.859375e-05,21.32026430079964
16,0.75,2,0.125,1.46484375e-05,0.0078125,0.0001171875,41.10743635167751
16,0.75,2,0.125,2.9296875e-05,0.015625,0.000234375,77.89306670560995
16,0.75,2,0.125,5.859375e-05,0.03125,0.00046875,144.1080776806346
16,0.75,2,0.125,0.0001171875,0.0625,0.0009375,260.0458134789688
16,0.75,2,0.125,0.000234375,0.125,0.001875,458.0736536531326
16,0.75,2,0.125,0.00046875,0.25,0.00375,785.3844437418405
16,0.75,2,0.125,0.0009375,0.5,0.0075,1282.0423577433835
16,0.75,2,0.125,0.001875,1.0,0.015,1910.005164523199
16,0.75,2,0.25,1.46484375e-05,0.00390625,5.859375e-05,19.24132906396676
16,0.75,2,0.25,2.9296875e-05,0.0078125,0.0001171875,36.93617644561162
16,0.75,2,0.25,5.859375e-05,0.015625,0.000234375,69.57446766503394
16,0.75,2,0.25,0.0001171875,0.03125,0.00046875,128.06179354137447
16,0.75,2,0.25,0.000234375,0.0625,0.0009375,230.24330649644787
16,0.75,2,0.25,0.00046875,0.125,0.001875,405.62741374532254
16,0.75,2,0.25,0.0009375,0.25,0.00375,695.9419677667775
16,0.75,2,0.25,0.001875,0.5,0.0075,1129.8121100616995
16,0.75,2,0.25,0.00375,1.0,0.015,1652.6764006969147
16,0.75,2,0.5,2.9296875e-05,0.00390625,5.859375e-05,15.218982316851452
16,0.75,2,0.5,5.859375e-05,0.0078125,0.0001171875,29.05319163321222
16,0.75,2,0.5,0.0001171875,0.015625,0.000234375,54.420736845888015
16,0.75,2,0.5,0.000234375,0.03125,0.00046875,99.9906025535787
16,0.75,2,0.5,0.00046875,0.0625,0.0009375,180.9819694334609
16,0.75,2,0.5,0.0009375,0.125,0.001875,323.02520819024267
16,0.75,2,0.5,0.001875,0.25,0.00375,558.425646531749
16,0.75,2,0.5,0.00375,0.5,0.0075,898.8128884776536
16,0.75,2,0.5,0.0075,1.0,0.015,1285.6698960026088
16,0.75,2,1.0,5.859375e-05,0.00390625,5.859375e-05,7.618357612217835
16,0.75,2,1.0,0.0001171875,0.0078125,0.0001171875,14.63309335136669
16,0.75,2,1.0,0.000234375,0.015625,0.000234375,27.919377246795516
16,0.75,2,1.0,0.00046875,0.03125,0.00046875,53.60193247874467
16,0.75,2,1.0,0.0009375,0.0625,0.0009375,103.60137451347616
16,0.75,2,1.0,0.001875,0.125,0.001875,196.9409551831532
16,0.75,2,1.0,0.00375,0.25,0.00375,351.7919995194756
16,0.75,2,1.0,0.0075,0.5,0.0075,573.2239689552422
16,0.75,2,1.0,0.015,1.0,0.015,842.5934176100579
16,0.75,3,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,15.403732992554836
16,0.75,3,0.03125,3.662109375e-06,0.0078125,0.0001171875,30.10419213955712
16,0.75,3,0.03125,7.32421875e-06,0.015625,0.000234375,58.17974790718074
16,0.75,3,0.03125,1.46484375e-05,0.03125,0.00046875,110.5566633203909
16,0.75,3,0.03125,2.9296875e-05,0.0625,0.0009375,206.081812708219
16,0.75,3,0.03125,5.859375e-05,0.125,0.001875,376.36000009766815
16,0.75,3,0.03125,0.0001171875,0.25,0.00375,670.8503906071555
16,0.75,3,0.03125,0.000234375,0.5,0.0075,1147.0864647297824
16,0.75,3,0.03125,0.00046875,1.0,0.015,1817.4727095190976
16,0.75,3,0.0625,3.662109375e-06,0.00390625,5.859375e-05,14.87660233006227
16,0.75,3,0.0625,7.32421875e-06,0.0078125,0.0001171875,29.029656096977064
16,0.75,3,0.0625,1.46484375e-05,0.015625,0.000234375,55.9973621984393
16,0.75,3,0.0625,2.9296875e-05,0.03125,0.00046875,106.1304317031189
16,0.75,3,0.0625,5.859375e-05,0.0625,0.0009375,197.29238982533036
16,0.75,3,0.0625,0.0001171875,0.125,0.001875,359.4260790734718
16,0.75,3,0.0625,0.000234375,0.25,0.00375,639.4016570997243
16,0.75,3,0.0625,0.00046875,0.5,0.0075,1090.6242470224292
16,0.75,3,0.0625,0.0009375,1.0,0.015,1718.4232808680636
16,0.75,3,0.125,7.32421875e-06,0.00390625,5.859375e-05,13.82915056627064
16,0.75,3,0.125,1.46484375e-05,0.0078125,0.0001171875,26.932559134984714
16,0.75,3,0.125,2.9296875e-05,0.015625,0.000234375,51.75743441717565
16,0.75,3,0.125,5.859375e-05,0.03125,0.00046875,97.7630648218312
16,0.75,3,0.125,0.0001171875,0.0625,0.0009375,181.19336578050252
16,0.75,3,0.125,0.000234375,0.125,0.001875,329.7318460009929
