scenario,scenario_title,n,hh,foms,log10_foms,cv_pct,worst_ratio_pct,regime,safe_zone
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.01995565131181387,0.01150077860802412,-1.9392727613449097,11.380168795585632,83.92897844314575,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.02765203394042693,0.02878447435796261,-1.5408416986465454,4.442732408642769,93.81582140922546,-1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.02765203394042693,0.030967140570282936,-1.5090988874435425,4.103092476725578,94.73397731781006,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.02765203394042693,0.030376417562365532,-1.5174634456634521,4.2183224111795425,95.279061794281,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.02765203394042693,0.027057738974690437,-1.5677084922790527,5.774328485131264,92.5294280052185,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.02765203394042693,0.01911597140133381,-1.7186036109924316,8.980899304151535,87.1827483177185,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.02765203394042693,0.008480444550514221,-2.0715813636779785,13.997720181941986,80.24038076400757,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.03831671385187284,0.030137676745653152,-1.520890235900879,4.267352074384689,94.63188648223877,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.03831671385187284,0.031376831233501434,-1.503390908241272,4.215753823518753,95.32366394996643,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.03831671385187284,0.030144840478897095,-1.520787000656128,4.3337613344192505,95.40083408355713,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.03831671385187284,0.024794258177280426,-1.6056488752365112,6.728344410657883,90.6627357006073,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.03831671385187284,0.015070801600813866,-1.8218636512756348,10.988511145114899,85.01659035682678,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.03831671385187284,0.005708759184926748,-2.2434582710266113,17.791050672531128,74.78591799736023,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.053094487138606344,0.03099001571536064,-1.5087782144546509,4.067178815603256,95.02466917037964,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.053094487138606344,0.03121100552380085,-1.5056922435760498,4.396674036979675,94.38624382019043,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.053094487138606344,0.029292533174157143,-1.5332430601119995,4.919804632663727,93.59642267227173,1,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.053094487138606344,0.021542692556977272,-1.666700005531311,8.408810943365097,88.79699110984802,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.053094487138606344,0.011311782523989677,-1.9464689493179321,14.858205616474152,79.36007380485535,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.053094487138606344,0.0034370869398117065,-2.4638094902038574,23.373989760875702,69.91668939590454,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.07357166836930737,0.03116183541715145,-1.5063769817352295,3.741152212023735,96.07772827148438,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.07357166836930737,0.029522480443120003,-1.5298471450805664,5.1829904317855835,92.42342710494995,0,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.07357166836930737,0.02709203027188778,-1.5671584606170654,6.300267577171326,90.40100574493408,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",16.0,0.07357166836930737,0.01800401695072651,-1.7446305751800537,11.302387714385986,82.65944719314575,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",32.0,0.07357166836930737,0.00755431829020381,-2.121804714202881,20.008912682533264,72.46206998825073,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",64.0,0.07357166836930737,0.0018946053460240364,-2.7224812507629395,30.192142724990845,61.93183660507202,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",2.0,0.10194637293534692,0.030142607167363167,-1.5208191871643066,4.057685285806656,94.12901401519775,0,True
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",4.0,0.10194637293534692,0.02569037675857544,-1.5902295112609863,6.944292783737183,90.13193845748901,1,False
mid_E_mid_d,"mid $\varepsilon$, mid $d/R$",8.0,0.10194637293534692,0.022504335269331932,-1.6477338075637817,9.00903195142746,87.29578852653503,1,False
